Unique Values,Count,Percentage
615,18,0.00012015299481339572
1972,18,0.00012015299481339572
4703,18,0.00012015299481339572
3876,18,0.00012015299481339572
1576,18,0.00012015299481339572
3505,18,0.00012015299481339572
4497,18,0.00012015299481339572
3510,18,0.00012015299481339572
2494,18,0.00012015299481339572
1639,18,0.00012015299481339572
4306,18,0.00012015299481339572
5064,18,0.00012015299481339572
4845,18,0.00012015299481339572
4360,18,0.00012015299481339572
2984,18,0.00012015299481339572
3365,18,0.00012015299481339572
1946,18,0.00012015299481339572
292,18,0.00012015299481339572
4411,18,0.00012015299481339572
1529,18,0.00012015299481339572
2190,18,0.00012015299481339572
866,18,0.00012015299481339572
2067,18,0.00012015299481339572
4560,18,0.00012015299481339572
3064,18,0.00012015299481339572
286,18,0.00012015299481339572
1340,18,0.00012015299481339572
1690,18,0.00012015299481339572
159,18,0.00012015299481339572
1835,18,0.00012015299481339572
2108,18,0.00012015299481339572
4011,18,0.00012015299481339572
4398,18,0.00012015299481339572
1944,17,0.00011347782843487375
2523,17,0.00011347782843487375
493,17,0.00011347782843487375
4817,17,0.00011347782843487375
1594,17,0.00011347782843487375
2440,17,0.00011347782843487375
59,17,0.00011347782843487375
380,17,0.00011347782843487375
1433,17,0.00011347782843487375
3010,17,0.00011347782843487375
1613,17,0.00011347782843487375
98,17,0.00011347782843487375
2641,17,0.00011347782843487375
762,17,0.00011347782843487375
481,17,0.00011347782843487375
1718,17,0.00011347782843487375
2169,17,0.00011347782843487375
2391,17,0.00011347782843487375
570,17,0.00011347782843487375
3769,17,0.00011347782843487375
574,17,0.00011347782843487375
1680,17,0.00011347782843487375
2883,17,0.00011347782843487375
1801,17,0.00011347782843487375
3343,17,0.00011347782843487375
4037,17,0.00011347782843487375
3781,16,0.00010680266205635176
2307,16,0.00010680266205635176
1785,16,0.00010680266205635176
4249,16,0.00010680266205635176
2591,16,0.00010680266205635176
2733,16,0.00010680266205635176
4417,16,0.00010680266205635176
2098,16,0.00010680266205635176
4224,16,0.00010680266205635176
2850,16,0.00010680266205635176
1950,16,0.00010680266205635176
4818,16,0.00010680266205635176
2014,16,0.00010680266205635176
4498,16,0.00010680266205635176
1558,16,0.00010680266205635176
4185,16,0.00010680266205635176
4585,16,0.00010680266205635176
3088,16,0.00010680266205635176
1630,16,0.00010680266205635176
1384,16,0.00010680266205635176
4308,16,0.00010680266205635176
1278,16,0.00010680266205635176
2319,16,0.00010680266205635176
389,16,0.00010680266205635176
4130,16,0.00010680266205635176
2971,16,0.00010680266205635176
1276,16,0.00010680266205635176
4272,16,0.00010680266205635176
2292,16,0.00010680266205635176
821,16,0.00010680266205635176
2620,16,0.00010680266205635176
1662,16,0.00010680266205635176
2376,16,0.00010680266205635176
4409,16,0.00010680266205635176
4858,16,0.00010680266205635176
671,16,0.00010680266205635176
4337,16,0.00010680266205635176
3754,16,0.00010680266205635176
4460,16,0.00010680266205635176
2125,16,0.00010680266205635176
2234,16,0.00010680266205635176
2629,16,0.00010680266205635176
923,16,0.00010680266205635176
3985,16,0.00010680266205635176
1115,16,0.00010680266205635176
241,16,0.00010680266205635176
2718,16,0.00010680266205635176
3328,16,0.00010680266205635176
3850,16,0.00010680266205635176
1398,15,0.00010012749567782977
2560,15,0.00010012749567782977
67,15,0.00010012749567782977
1093,15,0.00010012749567782977
4704,15,0.00010012749567782977
1319,15,0.00010012749567782977
3252,15,0.00010012749567782977
5045,15,0.00010012749567782977
3558,15,0.00010012749567782977
3312,15,0.00010012749567782977
569,15,0.00010012749567782977
2731,15,0.00010012749567782977
4629,15,0.00010012749567782977
3211,15,0.00010012749567782977
3344,15,0.00010012749567782977
2088,15,0.00010012749567782977
1571,15,0.00010012749567782977
1305,15,0.00010012749567782977
884,15,0.00010012749567782977
859,15,0.00010012749567782977
3037,15,0.00010012749567782977
1243,15,0.00010012749567782977
4796,15,0.00010012749567782977
996,15,0.00010012749567782977
3779,15,0.00010012749567782977
5003,15,0.00010012749567782977
3904,15,0.00010012749567782977
3105,15,0.00010012749567782977
3406,15,0.00010012749567782977
1113,15,0.00010012749567782977
3162,15,0.00010012749567782977
3905,14,9.345232929930779e-05
27,14,9.345232929930779e-05
1491,14,9.345232929930779e-05
1544,14,9.345232929930779e-05
1730,14,9.345232929930779e-05
1067,14,9.345232929930779e-05
1744,14,9.345232929930779e-05
1042,14,9.345232929930779e-05
2809,14,9.345232929930779e-05
4995,14,9.345232929930779e-05
3512,14,9.345232929930779e-05
14,14,9.345232929930779e-05
997,14,9.345232929930779e-05
1838,14,9.345232929930779e-05
2149,14,9.345232929930779e-05
1746,14,9.345232929930779e-05
4152,14,9.345232929930779e-05
333,14,9.345232929930779e-05
2900,14,9.345232929930779e-05
2144,14,9.345232929930779e-05
1867,14,9.345232929930779e-05
3225,14,9.345232929930779e-05
3388,14,9.345232929930779e-05
5016,14,9.345232929930779e-05
1833,14,9.345232929930779e-05
5029,14,9.345232929930779e-05
4329,14,9.345232929930779e-05
4214,14,9.345232929930779e-05
4879,14,9.345232929930779e-05
475,14,9.345232929930779e-05
3843,14,9.345232929930779e-05
1897,14,9.345232929930779e-05
817,14,9.345232929930779e-05
4820,13,8.67771629207858e-05
4578,13,8.67771629207858e-05
4260,13,8.67771629207858e-05
410,13,8.67771629207858e-05
4100,13,8.67771629207858e-05
2413,13,8.67771629207858e-05
2541,13,8.67771629207858e-05
24,13,8.67771629207858e-05
3332,13,8.67771629207858e-05
2979,13,8.67771629207858e-05
438,13,8.67771629207858e-05
4929,13,8.67771629207858e-05
3633,13,8.67771629207858e-05
3049,13,8.67771629207858e-05
311,13,8.67771629207858e-05
4439,13,8.67771629207858e-05
3838,13,8.67771629207858e-05
2328,13,8.67771629207858e-05
4720,13,8.67771629207858e-05
4958,13,8.67771629207858e-05
1869,13,8.67771629207858e-05
3276,13,8.67771629207858e-05
2131,13,8.67771629207858e-05
3152,13,8.67771629207858e-05
1470,13,8.67771629207858e-05
1163,13,8.67771629207858e-05
4924,13,8.67771629207858e-05
2959,13,8.67771629207858e-05
2691,13,8.67771629207858e-05
1757,13,8.67771629207858e-05
2449,13,8.67771629207858e-05
3902,13,8.67771629207858e-05
186,13,8.67771629207858e-05
4733,13,8.67771629207858e-05
1762,13,8.67771629207858e-05
2422,13,8.67771629207858e-05
3194,13,8.67771629207858e-05
2092,13,8.67771629207858e-05
763,13,8.67771629207858e-05
4729,13,8.67771629207858e-05
1288,12,8.010199654226381e-05
2370,12,8.010199654226381e-05
2861,12,8.010199654226381e-05
4664,12,8.010199654226381e-05
4591,12,8.010199654226381e-05
4111,12,8.010199654226381e-05
3322,12,8.010199654226381e-05
1545,12,8.010199654226381e-05
3260,12,8.010199654226381e-05
4589,12,8.010199654226381e-05
4584,12,8.010199654226381e-05
341,12,8.010199654226381e-05
2812,12,8.010199654226381e-05
4774,12,8.010199654226381e-05
4682,12,8.010199654226381e-05
2622,12,8.010199654226381e-05
4054,12,8.010199654226381e-05
2657,12,8.010199654226381e-05
4264,12,8.010199654226381e-05
3292,12,8.010199654226381e-05
3861,12,8.010199654226381e-05
893,12,8.010199654226381e-05
2321,12,8.010199654226381e-05
3329,12,8.010199654226381e-05
1532,12,8.010199654226381e-05
2956,12,8.010199654226381e-05
4390,12,8.010199654226381e-05
903,12,8.010199654226381e-05
3018,12,8.010199654226381e-05
1667,12,8.010199654226381e-05
940,12,8.010199654226381e-05
4342,12,8.010199654226381e-05
2939,12,8.010199654226381e-05
1882,12,8.010199654226381e-05
1732,12,8.010199654226381e-05
2240,12,8.010199654226381e-05
1580,12,8.010199654226381e-05
250,12,8.010199654226381e-05
1973,12,8.010199654226381e-05
809,12,8.010199654226381e-05
4108,12,8.010199654226381e-05
2857,12,8.010199654226381e-05
4616,12,8.010199654226381e-05
3968,11,7.342683016374182e-05
3136,11,7.342683016374182e-05
4148,11,7.342683016374182e-05
2082,11,7.342683016374182e-05
2595,11,7.342683016374182e-05
2726,11,7.342683016374182e-05
3237,11,7.342683016374182e-05
3193,11,7.342683016374182e-05
4404,11,7.342683016374182e-05
2470,11,7.342683016374182e-05
1443,11,7.342683016374182e-05
4665,11,7.342683016374182e-05
104,11,7.342683016374182e-05
1049,11,7.342683016374182e-05
412,11,7.342683016374182e-05
2934,11,7.342683016374182e-05
3390,11,7.342683016374182e-05
1956,11,7.342683016374182e-05
3987,11,7.342683016374182e-05
527,11,7.342683016374182e-05
2453,11,7.342683016374182e-05
839,11,7.342683016374182e-05
501,11,7.342683016374182e-05
4296,11,7.342683016374182e-05
2815,11,7.342683016374182e-05
4458,11,7.342683016374182e-05
2205,11,7.342683016374182e-05
877,11,7.342683016374182e-05
2277,11,7.342683016374182e-05
957,11,7.342683016374182e-05
1481,11,7.342683016374182e-05
9998,11,7.342683016374182e-05
460,11,7.342683016374182e-05
229,11,7.342683016374182e-05
3858,11,7.342683016374182e-05
133,11,7.342683016374182e-05
51,11,7.342683016374182e-05
2486,11,7.342683016374182e-05
3832,11,7.342683016374182e-05
4993,11,7.342683016374182e-05
114,11,7.342683016374182e-05
3554,11,7.342683016374182e-05
3167,11,7.342683016374182e-05
3672,11,7.342683016374182e-05
2922,11,7.342683016374182e-05
1091,11,7.342683016374182e-05
1981,11,7.342683016374182e-05
540,11,7.342683016374182e-05
2349,11,7.342683016374182e-05
4339,11,7.342683016374182e-05
2040,11,7.342683016374182e-05
3519,11,7.342683016374182e-05
3124,10,6.675166378521985e-05
4285,10,6.675166378521985e-05
195,10,6.675166378521985e-05
4873,10,6.675166378521985e-05
3508,10,6.675166378521985e-05
650,10,6.675166378521985e-05
4766,10,6.675166378521985e-05
1721,10,6.675166378521985e-05
2644,10,6.675166378521985e-05
2206,10,6.675166378521985e-05
3429,10,6.675166378521985e-05
2309,10,6.675166378521985e-05
2557,10,6.675166378521985e-05
4334,10,6.675166378521985e-05
4846,10,6.675166378521985e-05
3885,10,6.675166378521985e-05
4926,10,6.675166378521985e-05
2816,10,6.675166378521985e-05
1229,10,6.675166378521985e-05
581,10,6.675166378521985e-05
3129,10,6.675166378521985e-05
3883,10,6.675166378521985e-05
1311,10,6.675166378521985e-05
3215,10,6.675166378521985e-05
2856,10,6.675166378521985e-05
4165,10,6.675166378521985e-05
3492,10,6.675166378521985e-05
275,10,6.675166378521985e-05
1110,10,6.675166378521985e-05
9999,10,6.675166378521985e-05
2147,10,6.675166378521985e-05
3082,10,6.675166378521985e-05
3886,10,6.675166378521985e-05
3906,10,6.675166378521985e-05
3190,10,6.675166378521985e-05
1873,10,6.675166378521985e-05
3523,10,6.675166378521985e-05
3278,10,6.675166378521985e-05
1891,10,6.675166378521985e-05
707,10,6.675166378521985e-05
1829,10,6.675166378521985e-05
2598,10,6.675166378521985e-05
1770,10,6.675166378521985e-05
709,10,6.675166378521985e-05
1610,10,6.675166378521985e-05
2796,10,6.675166378521985e-05
2404,10,6.675166378521985e-05
568,10,6.675166378521985e-05
589,10,6.675166378521985e-05
1391,9,6.007649740669786e-05
3185,9,6.007649740669786e-05
530,9,6.007649740669786e-05
3178,9,6.007649740669786e-05
2581,9,6.007649740669786e-05
379,9,6.007649740669786e-05
2171,9,6.007649740669786e-05
3226,9,6.007649740669786e-05
3595,9,6.007649740669786e-05
687,9,6.007649740669786e-05
3114,9,6.007649740669786e-05
669,9,6.007649740669786e-05
2103,9,6.007649740669786e-05
744,9,6.007649740669786e-05
832,9,6.007649740669786e-05
820,9,6.007649740669786e-05
1627,9,6.007649740669786e-05
3080,9,6.007649740669786e-05
5038,9,6.007649740669786e-05
3732,9,6.007649740669786e-05
451,9,6.007649740669786e-05
2119,9,6.007649740669786e-05
372,9,6.007649740669786e-05
4642,9,6.007649740669786e-05
3772,9,6.007649740669786e-05
3353,9,6.007649740669786e-05
3369,9,6.007649740669786e-05
3865,9,6.007649740669786e-05
3806,9,6.007649740669786e-05
3862,9,6.007649740669786e-05
1806,9,6.007649740669786e-05
2698,9,6.007649740669786e-05
408,9,6.007649740669786e-05
3046,9,6.007649740669786e-05
759,9,6.007649740669786e-05
4676,9,6.007649740669786e-05
3386,9,6.007649740669786e-05
3928,9,6.007649740669786e-05
757,9,6.007649740669786e-05
5,9,6.007649740669786e-05
4196,9,6.007649740669786e-05
1585,9,6.007649740669786e-05
4651,9,6.007649740669786e-05
3921,9,6.007649740669786e-05
1234,9,6.007649740669786e-05
577,9,6.007649740669786e-05
4042,9,6.007649740669786e-05
885,9,6.007649740669786e-05
5088,9,6.007649740669786e-05
1573,9,6.007649740669786e-05
962,9,6.007649740669786e-05
496,9,6.007649740669786e-05
4475,9,6.007649740669786e-05
70,9,6.007649740669786e-05
4299,9,6.007649740669786e-05
1635,9,6.007649740669786e-05
5065,9,6.007649740669786e-05
4368,9,6.007649740669786e-05
2810,9,6.007649740669786e-05
1412,9,6.007649740669786e-05
1836,9,6.007649740669786e-05
2064,9,6.007649740669786e-05
977,9,6.007649740669786e-05
1092,9,6.007649740669786e-05
4760,9,6.007649740669786e-05
3338,9,6.007649740669786e-05
4896,9,6.007649740669786e-05
712,9,6.007649740669786e-05
3899,9,6.007649740669786e-05
1968,9,6.007649740669786e-05
1392,9,6.007649740669786e-05
1063,9,6.007649740669786e-05
1170,9,6.007649740669786e-05
1847,9,6.007649740669786e-05
2009,9,6.007649740669786e-05
4255,9,6.007649740669786e-05
2738,9,6.007649740669786e-05
3095,9,6.007649740669786e-05
3674,9,6.007649740669786e-05
2168,9,6.007649740669786e-05
607,9,6.007649740669786e-05
2183,9,6.007649740669786e-05
201,9,6.007649740669786e-05
1456,9,6.007649740669786e-05
2489,9,6.007649740669786e-05
2035,8,5.340133102817588e-05
1693,8,5.340133102817588e-05
3668,8,5.340133102817588e-05
4024,8,5.340133102817588e-05
3962,8,5.340133102817588e-05
474,8,5.340133102817588e-05
4853,8,5.340133102817588e-05
3232,8,5.340133102817588e-05
4038,8,5.340133102817588e-05
2078,8,5.340133102817588e-05
865,8,5.340133102817588e-05
1876,8,5.340133102817588e-05
1368,8,5.340133102817588e-05
3576,8,5.340133102817588e-05
1444,8,5.340133102817588e-05
4922,8,5.340133102817588e-05
4974,8,5.340133102817588e-05
1247,8,5.340133102817588e-05
3318,8,5.340133102817588e-05
3816,8,5.340133102817588e-05
4201,8,5.340133102817588e-05
4935,8,5.340133102817588e-05
4772,8,5.340133102817588e-05
423,8,5.340133102817588e-05
2892,8,5.340133102817588e-05
3171,8,5.340133102817588e-05
730,8,5.340133102817588e-05
3946,8,5.340133102817588e-05
1449,8,5.340133102817588e-05
2975,8,5.340133102817588e-05
3070,8,5.340133102817588e-05
1749,8,5.340133102817588e-05
3331,8,5.340133102817588e-05
4955,8,5.340133102817588e-05
4199,8,5.340133102817588e-05
3029,8,5.340133102817588e-05
4415,8,5.340133102817588e-05
625,8,5.340133102817588e-05
4401,8,5.340133102817588e-05
4007,8,5.340133102817588e-05
1849,8,5.340133102817588e-05
1418,8,5.340133102817588e-05
1318,8,5.340133102817588e-05
2175,8,5.340133102817588e-05
670,8,5.340133102817588e-05
1883,8,5.340133102817588e-05
4871,8,5.340133102817588e-05
4909,8,5.340133102817588e-05
3836,8,5.340133102817588e-05
88,8,5.340133102817588e-05
4912,8,5.340133102817588e-05
1739,8,5.340133102817588e-05
2384,8,5.340133102817588e-05
4937,8,5.340133102817588e-05
2880,8,5.340133102817588e-05
1407,8,5.340133102817588e-05
259,8,5.340133102817588e-05
4128,8,5.340133102817588e-05
3230,8,5.340133102817588e-05
1448,8,5.340133102817588e-05
1650,8,5.340133102817588e-05
1797,8,5.340133102817588e-05
999,8,5.340133102817588e-05
3017,8,5.340133102817588e-05
487,8,5.340133102817588e-05
2709,8,5.340133102817588e-05
144,8,5.340133102817588e-05
4067,8,5.340133102817588e-05
2735,8,5.340133102817588e-05
3298,8,5.340133102817588e-05
3364,7,4.6726164649653896e-05
831,7,4.6726164649653896e-05
851,7,4.6726164649653896e-05
2224,7,4.6726164649653896e-05
970,7,4.6726164649653896e-05
352,7,4.6726164649653896e-05
4570,7,4.6726164649653896e-05
947,7,4.6726164649653896e-05
472,7,4.6726164649653896e-05
2943,7,4.6726164649653896e-05
519,7,4.6726164649653896e-05
4240,7,4.6726164649653896e-05
1747,7,4.6726164649653896e-05
1754,7,4.6726164649653896e-05
751,7,4.6726164649653896e-05
3187,7,4.6726164649653896e-05
3943,7,4.6726164649653896e-05
1054,7,4.6726164649653896e-05
3593,7,4.6726164649653896e-05
4432,7,4.6726164649653896e-05
4281,7,4.6726164649653896e-05
2373,7,4.6726164649653896e-05
4952,7,4.6726164649653896e-05
2163,7,4.6726164649653896e-05
4622,7,4.6726164649653896e-05
1655,7,4.6726164649653896e-05
283,7,4.6726164649653896e-05
2973,7,4.6726164649653896e-05
4721,7,4.6726164649653896e-05
140,7,4.6726164649653896e-05
4854,7,4.6726164649653896e-05
1213,7,4.6726164649653896e-05
3321,7,4.6726164649653896e-05
4972,7,4.6726164649653896e-05
3028,7,4.6726164649653896e-05
3810,7,4.6726164649653896e-05
528,7,4.6726164649653896e-05
1349,7,4.6726164649653896e-05
1202,7,4.6726164649653896e-05
4275,7,4.6726164649653896e-05
1019,7,4.6726164649653896e-05
4400,7,4.6726164649653896e-05
3509,7,4.6726164649653896e-05
4384,7,4.6726164649653896e-05
4094,7,4.6726164649653896e-05
3550,7,4.6726164649653896e-05
318,7,4.6726164649653896e-05
4690,7,4.6726164649653896e-05
4609,7,4.6726164649653896e-05
2913,7,4.6726164649653896e-05
2903,7,4.6726164649653896e-05
2219,7,4.6726164649653896e-05
3743,7,4.6726164649653896e-05
3253,7,4.6726164649653896e-05
2488,7,4.6726164649653896e-05
4808,7,4.6726164649653896e-05
756,7,4.6726164649653896e-05
1599,7,4.6726164649653896e-05
2841,7,4.6726164649653896e-05
66,7,4.6726164649653896e-05
2427,7,4.6726164649653896e-05
789,7,4.6726164649653896e-05
4899,7,4.6726164649653896e-05
1586,7,4.6726164649653896e-05
1149,7,4.6726164649653896e-05
2434,7,4.6726164649653896e-05
680,7,4.6726164649653896e-05
1989,7,4.6726164649653896e-05
2288,7,4.6726164649653896e-05
4640,7,4.6726164649653896e-05
1501,7,4.6726164649653896e-05
3744,7,4.6726164649653896e-05
4254,7,4.6726164649653896e-05
749,7,4.6726164649653896e-05
1141,7,4.6726164649653896e-05
2839,7,4.6726164649653896e-05
2386,7,4.6726164649653896e-05
1082,7,4.6726164649653896e-05
3244,7,4.6726164649653896e-05
2599,7,4.6726164649653896e-05
1697,7,4.6726164649653896e-05
2237,7,4.6726164649653896e-05
3524,7,4.6726164649653896e-05
1339,7,4.6726164649653896e-05
1420,7,4.6726164649653896e-05
628,7,4.6726164649653896e-05
4113,7,4.6726164649653896e-05
974,7,4.6726164649653896e-05
313,7,4.6726164649653896e-05
3410,7,4.6726164649653896e-05
3115,7,4.6726164649653896e-05
1657,7,4.6726164649653896e-05
3557,7,4.6726164649653896e-05
1012,7,4.6726164649653896e-05
2985,7,4.6726164649653896e-05
28,7,4.6726164649653896e-05
2437,7,4.6726164649653896e-05
3908,7,4.6726164649653896e-05
4262,7,4.6726164649653896e-05
471,7,4.6726164649653896e-05
355,7,4.6726164649653896e-05
3548,7,4.6726164649653896e-05
3259,7,4.6726164649653896e-05
1624,7,4.6726164649653896e-05
3494,7,4.6726164649653896e-05
3317,7,4.6726164649653896e-05
4835,7,4.6726164649653896e-05
3456,7,4.6726164649653896e-05
4099,6,4.005099827113191e-05
3412,6,4.005099827113191e-05
1549,6,4.005099827113191e-05
5049,6,4.005099827113191e-05
2355,6,4.005099827113191e-05
4080,6,4.005099827113191e-05
3271,6,4.005099827113191e-05
4618,6,4.005099827113191e-05
4010,6,4.005099827113191e-05
371,6,4.005099827113191e-05
4670,6,4.005099827113191e-05
3405,6,4.005099827113191e-05
2764,6,4.005099827113191e-05
5063,6,4.005099827113191e-05
1075,6,4.005099827113191e-05
703,6,4.005099827113191e-05
2542,6,4.005099827113191e-05
1022,6,4.005099827113191e-05
683,6,4.005099827113191e-05
897,6,4.005099827113191e-05
3584,6,4.005099827113191e-05
5009,6,4.005099827113191e-05
312,6,4.005099827113191e-05
1719,6,4.005099827113191e-05
4375,6,4.005099827113191e-05
609,6,4.005099827113191e-05
896,6,4.005099827113191e-05
1068,6,4.005099827113191e-05
3977,6,4.005099827113191e-05
4226,6,4.005099827113191e-05
998,6,4.005099827113191e-05
1564,6,4.005099827113191e-05
3449,6,4.005099827113191e-05
864,6,4.005099827113191e-05
1088,6,4.005099827113191e-05
4168,6,4.005099827113191e-05
2972,6,4.005099827113191e-05
2933,6,4.005099827113191e-05
1032,6,4.005099827113191e-05
4908,6,4.005099827113191e-05
1945,6,4.005099827113191e-05
52,6,4.005099827113191e-05
4964,6,4.005099827113191e-05
1555,6,4.005099827113191e-05
2160,6,4.005099827113191e-05
700,6,4.005099827113191e-05
4374,6,4.005099827113191e-05
4983,6,4.005099827113191e-05
1709,6,4.005099827113191e-05
776,6,4.005099827113191e-05
3617,6,4.005099827113191e-05
161,6,4.005099827113191e-05
3933,6,4.005099827113191e-05
4769,6,4.005099827113191e-05
421,6,4.005099827113191e-05
4633,6,4.005099827113191e-05
3689,6,4.005099827113191e-05
2931,6,4.005099827113191e-05
4862,6,4.005099827113191e-05
101,6,4.005099827113191e-05
1372,6,4.005099827113191e-05
518,6,4.005099827113191e-05
1685,6,4.005099827113191e-05
1540,6,4.005099827113191e-05
4641,6,4.005099827113191e-05
2831,6,4.005099827113191e-05
1136,6,4.005099827113191e-05
164,6,4.005099827113191e-05
350,6,4.005099827113191e-05
3918,6,4.005099827113191e-05
1736,6,4.005099827113191e-05
1073,6,4.005099827113191e-05
971,6,4.005099827113191e-05
3729,6,4.005099827113191e-05
2344,6,4.005099827113191e-05
663,6,4.005099827113191e-05
3805,6,4.005099827113191e-05
4263,6,4.005099827113191e-05
1497,6,4.005099827113191e-05
4279,6,4.005099827113191e-05
2426,6,4.005099827113191e-05
1528,6,4.005099827113191e-05
2478,6,4.005099827113191e-05
3242,6,4.005099827113191e-05
4212,6,4.005099827113191e-05
4188,6,4.005099827113191e-05
4033,6,4.005099827113191e-05
436,6,4.005099827113191e-05
2153,6,4.005099827113191e-05
4423,6,4.005099827113191e-05
810,6,4.005099827113191e-05
1301,6,4.005099827113191e-05
3161,6,4.005099827113191e-05
4491,6,4.005099827113191e-05
1994,6,4.005099827113191e-05
1964,6,4.005099827113191e-05
4486,6,4.005099827113191e-05
3144,6,4.005099827113191e-05
4768,6,4.005099827113191e-05
3415,6,4.005099827113191e-05
2416,6,4.005099827113191e-05
548,6,4.005099827113191e-05
2727,6,4.005099827113191e-05
2692,6,4.005099827113191e-05
2032,6,4.005099827113191e-05
620,6,4.005099827113191e-05
1526,6,4.005099827113191e-05
2046,6,4.005099827113191e-05
270,6,4.005099827113191e-05
4034,6,4.005099827113191e-05
1421,6,4.005099827113191e-05
3489,6,4.005099827113191e-05
4328,6,4.005099827113191e-05
5001,6,4.005099827113191e-05
4242,6,4.005099827113191e-05
554,6,4.005099827113191e-05
1779,6,4.005099827113191e-05
1353,6,4.005099827113191e-05
710,6,4.005099827113191e-05
4009,6,4.005099827113191e-05
4737,6,4.005099827113191e-05
3940,6,4.005099827113191e-05
3565,6,4.005099827113191e-05
2276,6,4.005099827113191e-05
3948,6,4.005099827113191e-05
5096,6,4.005099827113191e-05
393,6,4.005099827113191e-05
2887,6,4.005099827113191e-05
138,5,3.3375831892609925e-05
1802,5,3.3375831892609925e-05
785,5,3.3375831892609925e-05
3248,5,3.3375831892609925e-05
2610,5,3.3375831892609925e-05
3725,5,3.3375831892609925e-05
2561,5,3.3375831892609925e-05
4004,5,3.3375831892609925e-05
633,5,3.3375831892609925e-05
2963,5,3.3375831892609925e-05
2315,5,3.3375831892609925e-05
2492,5,3.3375831892609925e-05
3118,5,3.3375831892609925e-05
209,5,3.3375831892609925e-05
1004,5,3.3375831892609925e-05
3349,5,3.3375831892609925e-05
3878,5,3.3375831892609925e-05
4276,5,3.3375831892609925e-05
5090,5,3.3375831892609925e-05
2491,5,3.3375831892609925e-05
4055,5,3.3375831892609925e-05
1209,5,3.3375831892609925e-05
2198,5,3.3375831892609925e-05
739,5,3.3375831892609925e-05
2669,5,3.3375831892609925e-05
2068,5,3.3375831892609925e-05
4954,5,3.3375831892609925e-05
1647,5,3.3375831892609925e-05
3201,5,3.3375831892609925e-05
2848,5,3.3375831892609925e-05
4086,5,3.3375831892609925e-05
3367,5,3.3375831892609925e-05
2553,5,3.3375831892609925e-05
1150,5,3.3375831892609925e-05
4967,5,3.3375831892609925e-05
1885,5,3.3375831892609925e-05
3043,5,3.3375831892609925e-05
1992,5,3.3375831892609925e-05
1357,5,3.3375831892609925e-05
521,5,3.3375831892609925e-05
1536,5,3.3375831892609925e-05
2462,5,3.3375831892609925e-05
946,5,3.3375831892609925e-05
4791,5,3.3375831892609925e-05
1041,5,3.3375831892609925e-05
1181,5,3.3375831892609925e-05
4273,5,3.3375831892609925e-05
2075,5,3.3375831892609925e-05
4040,5,3.3375831892609925e-05
1272,5,3.3375831892609925e-05
1901,5,3.3375831892609925e-05
2705,5,3.3375831892609925e-05
4673,5,3.3375831892609925e-05
3953,5,3.3375831892609925e-05
2196,5,3.3375831892609925e-05
4579,5,3.3375831892609925e-05
3751,5,3.3375831892609925e-05
4855,5,3.3375831892609925e-05
2084,5,3.3375831892609925e-05
697,5,3.3375831892609925e-05
4074,5,3.3375831892609925e-05
1659,5,3.3375831892609925e-05
4557,5,3.3375831892609925e-05
961,5,3.3375831892609925e-05
3712,5,3.3375831892609925e-05
1915,5,3.3375831892609925e-05
3169,5,3.3375831892609925e-05
918,5,3.3375831892609925e-05
4613,5,3.3375831892609925e-05
3448,5,3.3375831892609925e-05
194,5,3.3375831892609925e-05
1819,5,3.3375831892609925e-05
1369,5,3.3375831892609925e-05
4636,5,3.3375831892609925e-05
640,5,3.3375831892609925e-05
2924,5,3.3375831892609925e-05
1211,5,3.3375831892609925e-05
4563,5,3.3375831892609925e-05
4749,5,3.3375831892609925e-05
1777,5,3.3375831892609925e-05
4213,5,3.3375831892609925e-05
442,5,3.3375831892609925e-05
401,5,3.3375831892609925e-05
880,5,3.3375831892609925e-05
1660,5,3.3375831892609925e-05
3936,5,3.3375831892609925e-05
3255,5,3.3375831892609925e-05
4595,5,3.3375831892609925e-05
4280,5,3.3375831892609925e-05
2582,5,3.3375831892609925e-05
591,5,3.3375831892609925e-05
1984,5,3.3375831892609925e-05
2375,5,3.3375831892609925e-05
4979,5,3.3375831892609925e-05
3097,5,3.3375831892609925e-05
2830,5,3.3375831892609925e-05
2752,5,3.3375831892609925e-05
1609,5,3.3375831892609925e-05
1388,5,3.3375831892609925e-05
2549,5,3.3375831892609925e-05
1689,5,3.3375831892609925e-05
664,5,3.3375831892609925e-05
3013,5,3.3375831892609925e-05
4286,5,3.3375831892609925e-05
3392,5,3.3375831892609925e-05
1818,5,3.3375831892609925e-05
1626,5,3.3375831892609925e-05
3024,5,3.3375831892609925e-05
2412,5,3.3375831892609925e-05
4621,5,3.3375831892609925e-05
4755,5,3.3375831892609925e-05
1024,5,3.3375831892609925e-05
1361,5,3.3375831892609925e-05
2322,5,3.3375831892609925e-05
4577,5,3.3375831892609925e-05
2867,5,3.3375831892609925e-05
4380,5,3.3375831892609925e-05
1380,5,3.3375831892609925e-05
1932,5,3.3375831892609925e-05
1940,5,3.3375831892609925e-05
2662,5,3.3375831892609925e-05
1513,4,2.670066551408794e-05
3955,4,2.670066551408794e-05
2702,4,2.670066551408794e-05
2846,4,2.670066551408794e-05
1947,4,2.670066551408794e-05
4984,4,2.670066551408794e-05
567,4,2.670066551408794e-05
84,4,2.670066551408794e-05
1551,4,2.670066551408794e-05
1315,4,2.670066551408794e-05
