,Unique_Values,Value_Counts
3072, DUNSTABLE ST,8
3073,330 WASHINGTON ST,8
3074,20 MILDRED AV,8
3075,00 COMMONWEALTH AV at WASHINGT,8
3076, PARK ST at ADAMS ST,8
3077,190 RUGGLES ST,8
3078, PREBLE ST,8
3079, STILLMAN ST,8
3080,20 BROOKWAY RD,8
3081,71 HUMBOLDT AV,8
3082,232 SEAVER ST,8
3083,98 WINTHROP ST,8
3084,185 HOWARD AV,8
3085,2500 WASHINGTON ST,8
3086, STANDARD ST,8
3087, DUDLEY ST at ALBION ST,8
3088,9 CHARLOTTE ST,8
3089, CUMMINS HY at ITASCA ST,8
3090,339 SEAVER ST,8
3091, ARBUTUS ST at BLUE HILL AV,8
3092,39 WALNUT PK,8
3093,0 MAIN ST at SULLIVAN ST,8
3094, GLEASON ST,8
3095,673 PARKER ST,8
3096,40 LAWRENCE AV,8
3097,20 E BROOKLINE ST,8
3098,40 FAIRLAWN AV,8
3099,357 COMMERCIAL ST,8
3100, ORCHARD PK,8
3101,425 BLUE HILL AV,8
3102,121 HARRISHOF ST,8
3103,846 BLUE HILL AV,8
3104,0 SMITH ST,8
3105,3 HOWLAND ST,8
3106,0 TREMONT ST at HAMILTON PL,8
3107,60 BROOKWAY RD,8
3108,480 GENEVA AV,8
3109,103 ALEXANDER ST,8
3110,60 SCHOOL ST,8
3111,19 WILMORE ST,8
3112, GALLIVAN BL at GRANITE AV,8
3113, ELM HILL,8
3114, HAROLD PK,8
3115,14 WOOLSON ST,8
3116, HUTCHINGS ST at HUMBOLDT AV,8
3117,00 GREENWICH PK,8
3118, DORCHESTER AV at PEARL ST,8
3119, DARLINGTON ST at NORFOLK ST,8
3120,14 MAGNOLIA ST,8
3121,0 ESSEX ST,8
3122, MILTON ST at NORFOLK ST,8
3123,271 DARTMOUTH ST,8
3124,48 PIEDMONT ST,8
3125,67 WASHINGTON ST,8
3126, GENEVA AV at VAUGHAN AV,8
3127,50 KINGSDALE ST,8
3128,0 MARTIN LUTHER RD,8
3129, RUTHVEN ST at ELM HILL AV,8
3130,12  SHEPTON ST,8
3131,137 HAROLD ST,8
3132,12 FOREST ST,8
3133,00 PERRY ST,8
3134, WOODROW AV at IRMA ST,8
3135, LESLIE ST at CENTRE ST,8
3136, AMERICAN LEGION HY at CALDER,8
3137,566 COLUMBIA RD,8
3138,0 MILK ST at INDIA ST,8
3139, RIVER ST at WOOD AV,8
3140,35 CUNARD ST,8
3141,24 CLARENCE ST,8
3142,0 MAGNOLIA ST at WAYLAND ST,8
3143,955 BLUE HILL AV,8
3144,150 CANAL ST,8
3145,550 RIVER ST,8
3146, PLEASANT ST at ROACH ST,8
3147, MORTON ST at WOODGATE ST,8
3148,30 BELLEVUE ST,8
3149,1900 WASHINGTON ST,8
3150,34 HAMMOND ST,8
3151,0 L ST at E 5TH ST,8
3152, AMORY ST at COLUMBUS AV,8
3153,00 SOUTHAMPTON ST,8
3154,13 ELLSWORTH ST,8
3155, KEMP ST at DORCHESTER AV,8
3156,1312 HYDE PARK AV,8
3157, DACIA ST at QUINCY ST,8
3158,1600 DORCHESTER AV,8
3159,89 WALDECK ST,8
3160,545 MASSACHUSETTS AV,8
3161,0 ARCH ST at SUMMER ST,8
3162, WARREN ST at MARTIN LUTHER RD,8
3163, ROSSETER ST,8
3164, BUSSEY ST,8
3165, MCLELLAN ST at PAGE ST,8
3166, RUTHVEN ST,8
3167, SAVIN HILL AV at SAXTON ST,8
3168, DUNBAR AV at WENTWORTH ST,8
3169, SHAWMUT AV at MELNEA CASS BL,8
3170,68 NORTHAMPTON ST,8
3171,0 WALNUT AV at CIRCUIT ST,8
3172,4077 WASHINGTON ST,8
3173, WINTER ST at WASHINGTON ST,8
3174,20 OUTLOOK RD,8
3175, BURRELL ST,8
3176,29 LAMBERT ST,8
3177, PLEASANT ST at STOUGHTON ST,8
3178,20 SAN JUAN ST,8
3179,0 A ST at W 4TH ST,8
3180,212 NORTHAMPTON ST,8
3181, BRADSHAW ST at GLENWAY ST,8
3182,4 LEVANT ST,8
3183, HILLSIDE ST at CALUMET ST,8
3184,77 THETFORD AV,8
3185,0 CRAWFORD ST at HUMBOLDT AV,8
3186, SPAULDING ST,8
3187,138 ORTON MAROTTA WY,8
3188,209 COLUMBIA RD,8
3189, HAROLD ST at HOMESTEAD ST,8
3190, MILTON AV at FULLER ST,8
3191,23 EVERTON ST,8
3192,0 BROOKLEDGE ST,8
3193, WARREN AV,8
3194, FULLER ST at ATHERSTONE ST,8
3195,0 HAROLD ST at HARRISHOF ST,8
3196,00 ALLSTATE RD,8
3197,00 OLNEY ST,8
3198,0 LOGAN WY,8
3199,0 I ST at E BROADWAY,8
3200,0 WASHINGTON ST at TEMPLE ST,8
3201,0 DUDLEY ST at WARREN ST,8
3202,00 ALBANY ST at TRAVELER ST,8
3203, CENTRE ST at SEABORN ST,8
3204, WASHINGTON ST at BALL ST,8
3205,0 COLUMBIA RD at BLUE HILL AV,8
3206,69 BOSTON ST,8
3207, SUMNER ST at COTTAGE ST,8
3208, EUTAW ST at MERIDIAN ST,8
3209,645 PARKER ST,8
3210, MAPLE ST at SEAVER ST,8
3211,323 SEAVER ST,8
3212,00 DEARBORN ST at DUDLEY ST,8
3213, SOUTH STATION,8
3214,00 QUINCY ST at BLUE HILL AV,8
3215,0 DORCHESTER AV at DORCHESTER,8
3216,0 BLUE HILL AV at BRUNSWICK ST,8
3217,11 W BROADWAY,8
3218,921 PARKER ST,8
3219,525 GENEVA AV,8
3220,17 LEEDS ST,8
3221, PARKER ST at WARD ST,8
3222, BOWDOIN ST at WINTER ST,8
3223,401 OLD COLONY AV,8
3224,15 SCHOOL ST,8
3225,170 HEATH ST,8
3226,0 LAGRANGE ST at WASHINGTON ST,8
3227,1488 DORCHESTER AV,8
3228, WHEATLAND AV,8
3229,0 KEMP ST at OCALLAGHAN WY,8
3230,170 PARKER HILL AV,8
3231,00 BLUE HILL AV at CLIFFORD ST,8
3232,218 BOWDOIN ST,8
3233,53 FRANKLIN HILL AV,8
3234,152 SARATOGA ST,8
3235,1440 DORCHESTER AV,8
3236,0 WAUMBECK ST at HUMBOLDT AV,8
3237, ATHELWOLD ST at NORWELL ST,8
3238,97 BRENT ST,8
3239,0 ATLANTIC AV at ESSEX ST,8
3240,555 COLUMBIA RD,8
3241, HANNON ST at NORFOLK ST,8
3242, TURTLE POND PY,8
3243, FLORENCE ST at FIRTH RD,8
3244,90 DECATUR ST,8
3245,0 HORADAN WY,8
3246,41 INTERVALE ST,8
3247, CHARLES ST at DITSON ST,8
3248,16 GLEASON ST,8
3249,2 DITMUS CT,8
3250,81 BUNKER HILL ST,8
3251,20 GREENVILLE ST,8
3252,632 HYDE PARK AV,8
3253, NORWELL ST at WASHINGTON ST,8
3254, DORCHESTER AV at CRESCENT ST,8
3255, SHAWMUT AV at RUTLAND ST,8
3256,4 GLENWAY ST,8
3257,19 GROOM ST,8
3258,35 ORLANDO ST,8
3259,205 ADAMS ST,8
3260,417 GENEVA AV,8
3261,22 DRAYTON AV,8
3262,0 TOWNSEND ST,8
3263, FLAHERTY WY,8
3264,1800 DORCHESTER AV,8
3265,7  BAKERSFIELD ST,8
3266,0 MILK ST at ATLANTIC AV,8
3267, ST MARKS RD,8
3268, BLUE HILL AV at REGIS RD,8
3269,713 E BROADWAY,8
3270,165 COLUMBIA RD,8
3271, ADAMS ST at EAST ST,8
3272, EVANS ST at THETFORD AV,8
3273, WOODBOLE AV,8
3274,60 KENDALL ST,8
3275, CHURCH ST at FIFIELD ST,8
3276, VICTORY RD,8
3277,11 CORTES ST,8
3278,25 STOUGHTON ST,8
3279, WHITFIELD ST at TALBOT AV,8
3280,0 DORCHESTER AV at HARVEST ST,8
3281,8 WINTER ST,8
3282,100 NEWBURY ST,8
3283,15 FULLER ST,8
3284,34 HEATH ST,8
3285, WOODROW AV at MILTON AV,8
3286,725 MASSACHUSETTS AV,8
3287,60 MCLELLAN ST,8
3288, GORDON AV,8
3289,12 DUBOIS ST,8
3290, BLUE HILL AV at FRANKLIN PARK,8
3291, DUDLEY ST at MAGAZINE ST,8
3292, GLENWAY ST at HARLEM ST,8
3293, HOWARD ST,8
3294,541 SHAWMUT AV,8
3295,0 CHENEY ST at BLUE HILL AV,8
3296,6 CODMAN PK,8
3297,1500 BLUE HILL AV,8
3298,16 AKRON ST,8
3299, HANCOCK ST at PAYSON AV,8
3300,39 ST RICHARD ST,8
3301,2007 WASHINGTON ST,8
3302,43 MT PLEASANT AV,8
3303,46 ANGELL ST,8
3304, HUMBOLDT AV at HUMBOLDT CT,8
3305,900 MORRISSEY BL,8
3306,80 GORDON ST,8
3307, STANDISH ST,8
3308,225 BAKER ST,8
3309,1224 DORCHESTER AV,8
3310, COMO RD,8
3311,159 INTERVALE ST,8
3312,0 CLIFTON ST,8
3313, NEW WASHINGTON ST at SOUTH ST,8
3314, EVANS ST at CAPEN ST,8
3315,0 W NEWTON ST,8
3316,60 EVERETT ST,8
3317,102 DARTMOUTH ST,8
3318, LUCERNE ST at MORTON ST,8
3319,60 VALLAR RD,8
3320,5 LORNE ST,8
3321, HOLDEN ST at COLUMBIA RD,8
3322, CORTES ST,8
3323,400 W BROADWAY,8
3324, MORTON ST at HANNON ST,8
3325, DUNCAN ST at GREENWICH ST,8
3326, TREMONT ST at MALCOLM X BL,8
3327,10 PARK PL,8
3328,2 AVERY ST,8
3329,0 BLUE HILL AV at WAYNE ST,8
3330, CHENEY ST at MONTANA ST,8
3331, WALNUT AV at COBDEN ST,8
3332,00 CENTRE ST at LAMARTINE ST,8
3333, EUSTIS ST at HAMPDEN ST,8
3334,83 W NEWTON ST,8
3335, ASPINWALL RD at TALBOT AV,8
3336, STELLA RD,8
3337,99 WAYLAND ST,8
3338,0 HARRISON AV at ESSEX ST,8
3339, WENSLEY ST,8
3340,262 FRIEND ST,8
3341,0 COLUMBIA RD at BOSTON ST,8
3342,29 SMITH ST,8
3343, WALNUT at WARDMAN RD,8
3344, FLORIDA ST at EDWIN ST,8
3345,0 COLUMBUS AV at TREMONT ST,8
3346, HYDE PARK AV at WEST ST,8
3347, WALNUT AV at WARREN ST,8
3348, WALNUT AV at HARRISHOF ST,8
3349,600 BLUE HILL AV,8
3350,99 ELM HILL AV,8
3351, MICHIGAN AV at ERIE ST,8
3352,376 BOWDOIN ST,8
3353, WALNUT AV at SEAVER ST,8
3354,65 WARREN ST,8
3355, FERNDALE ST at NORFOLK ST,8
3356, SCHOOL ST at WELD ST,8
3357,130 EVANS ST,8
3358,2201  WASHINGTON ST,8
3359,858 BLUE HILL AV,8
3360,9 GREENDALE RD,8
3361,95 DRAPER ST,8
3362,364 MERIDIAN ST,8
3363,92 WHITFIELD ST,8
3364,4031 WASHINGTON ST,8
3365,49 WALFORD WY,8
3366,251 RESERVATION RD,8
3367, COLUMBIA RD at ANNABEL ST,8
3368, BLUE HILL AV at LAGRANGE ST,8
3369,0 DEWEY ST at HOWARD AV,8
3370, MCLELLAN ST at BLUE HILL AV,8
3371,1 ELLERY ST,8
3372,0 D ST at W 7TH ST,8
3373, WARDMAN RD at WALNUT PK,8
3374, SUPPLE RD at NORMANDY ST,8
3375,18 ADAMS ST,8
3376,56 MT PLEASANT ST,8
3377,00 BURBANK ST,8
3378,164 COTTAGE ST,8
3379, GLENWAY ST at ROXTON ST,8
3380, LEXINGTON ST at BROOKS ST,8
3381, WALNUT AV at TOWNSEND ST,8
3382, WILDWOOD ST at MORTON ST,8
3383,240 WARREN ST,8
3384,00 BLUE HILL AV at SEAVER ST,8
3385,21 HOMESTEAD ST,8
3386, CAPEN ST at EVANS ST,8
3387, WELLES AV,8
3388,915 DORCHESTER AV,8
3389,5050 WASHINGTON ST,8
3390,0 PLAYSTEAD RD,8
3391,477 DUDLEY ST,8
3392, JULIAN ST at BLUE HILL AV,8
3393, E COTTAGE ST at NORFOLK ST,8
3394,00 ELM HILL AV at HOWLAND ST,8
3395,0 HUMPHREYS ST,8
3396,885 WASHINGTON ST,8
3397, WALES ST,8
3398,17 MCNULTY CT,8
3399,7 GAVIN WY,8
3400, FLOYD ST at BLUE HILL AV,8
3401,12 MOULTRIE ST,8
3402, BLUE HILL AV at IRWIN AV,8
3403, BOWDOIN ST at EUNICE ST,8
3404, GENEVA AV at BLOOMFIELD ST,8
3405,7 WASHINGTON ST,8
3406, BREWER ST,8
3407,66 CANAL ST,8
3408, CENTRE PZ,8
3409,15 BRANNON HARRIS WY,8
3410,0 BROOKFORD ST at BLUE HILL AV,8
3411,185 W CANTON ST,8
3412, PAXTON ST,8
3413,198 BLUE HILL AV,8
3414, MAPLE ST at SONOMA ST,8
3415, HAROLD ST at WAUMBECK ST,8
3416, RUGGLES ST at PARKER ST,8
3417,81 WAYLAND ST,8
3418,0 CAMBRIDGE ST,8
3419,348 CENTRE ST,8
3420,988 MORTON ST,8
3421, CLARKWOOD ST at NORFOLK ST,8
3422, CENTRE ST at HIGHLAND ST,8
3423, NORFOLK ST at SHIRLEY ST,8
3424, HOLWORTHY ST at CRAWFORD ST,8
3425,69 WASHINGTON ST,8
3426,588 PARK ST,8
3427, WACHUSETT ST,8
3428, HAROLD ST at ABBOTTSFORD ST,8
3429,630 DUDLEY ST,8
3430,72 WILLOWWOOD ST,8
3431,111 TREMONT ST,8
3432,1 AMES ST,8
3433, COLUMBIA RD at POWELLTON RD,8
3434,1152 HARRISON AV,8
3435,0 BLUE HILL AV at HOLBORN ST,8
3436, BISMARCK ST,8
3437, HARVARD ST at HARVARD AV,8
3438, WALK HILL ST at BLUE HILL AV,8
3439, WARREN ST at WABON ST,8
3440, KING BL at HUMBOLDT AV,8
3441,70 SUMNER ST,8
3442, WALNUT AV at WESTMINSTER AV,8
3443,66 PLEASANT ST,8
3444,63 BOSTON ST,8
3445, WAVERLY ST at BLUE HILL AV,8
3446,0 WASHINGTON ST at CIRCUIT ST,8
3447,24 HUCKINS ST,8
3448, HUNTINGTON AV at S HUNTINGTON,8
3449,187 E COTTAGE ST,8
3450,25 NAZING ST,8
3451, CABOT ST at RUGGLES ST,8
3452, LYFORD ST at OAKHURST ST,8
3453,12 SMITH ST,8
3454, SUMNER ST at MAVERICK SQ,8
3455,0 SEAVER ST at BLUE HILL AV,8
3456,0 KNEELAND ST at WASHINGTON ST,8
3457,1166 WASHINGTON ST,8
3458,360 NEWBURY ST,8
3459, ADAMS ST at LEONARD ST,8
3460, CRAWFORD ST at WAUMBECK ST,8
3461, MASSACHUSETTS AV at MAGAZINE,8
3462, W BROOKLINE ST at TREMONT ST,8
3463, TOPLIFF ST,8
3464,595 WASHINGTON ST,8
3465,300 RUGGLES ST,8
3466,69 LENOX ST,8
3467,51 REGENT ST,8
3468, CENTRE ST at WAINWRIGHT ST,8
3469, MT PLEASANT ST at VINE ST,8
3470,00 FRONTAGE RD,8
3471, HAMMOND ST,8
3472,973 TREMONT ST,8
3473,0 BOYLSTON ST at TAMWORTH ST,8
3474,20 STRATTON ST,8
3475, TURQUOISE WAY,8
3476,0 HUMBOLDT AV at CRAWFORD ST,8
3477,12 PAXTON ST,8
3478, DOWNER AV,8
3479, CHURCH ST at WINTER ST,8
3480,0 WASHINGTON ST at BROMFIELD S,8
3481, FAYETTE ST,8
3482,378 CENTRE ST,8
3483, CUNNINGHAM ST,8
3484,40 PHILBRICK ST,8
3485,0 ESSEX ST at SURFACE RD,8
3486, BOSTON ST,8
3487, ISLAND ST at GERARD ST,8
3488, MAVERICK ST at PARIS ST,8
3489, HOSMER ST,8
3490, INWOOD ST,8
3491, DAKOTA ST at CLAYBOURNE ST,8
3492, BULLARD ST at ROSSETER ST,8
3493, GLENWAY ST at YORK ST,8
3494, ERIE ST at SEAVER ST,8
3495,801 TREMONT ST,8
3496,0 ALLSTATE RD at MASSACHUSETTS,8
3497, PARK ST at TREMONT ST,8
3498,474 W BROADWAY,8
3499,0 WASHINGTON ST at DADE ST,8
3500,967 BLUE HILL AV,8
3501, HAROLD ST at HUTCHINGS ST,8
3502,0 ZEIGLER ST at WINSLOW ST,8
3503, BLUE HILL AV at BALSAM ST,8
3504, PAGE ST at MCLELLAN ST,8
3505, COLUMBIA ST at DUDLEY ST,8
3506,0 WARREN ST at MAYWOOD ST,8
3507,0 CHENEY ST,8
3508, HUMBOLDT AV at WALNUT AV,8
3509,451 HARVARD ST,8
3510,0 VON HILLERN ST,8
3511,470 MERIDIAN ST,8
3512,24 WALNUT PK,8
3513,96 ALABAMA ST,8
3514,130 TALBOT AV,8
3515,1443 DORCHESTER AV,8
3516, RIVER ST at CENTRAL ST,8
3517,519 GENEVA AV,8
3518,156 WASHINGTON ST,8
3519, NORFOLK ST at WHITFIELD ST,8
3520, PARK ST at MILLET ST,8
3521,46 WASHINGTON ST,8
3522,100 BOYLSTON ST,8
3523, ELM HILL at SEAVER ST,8
3524, ALMONT ST at ITASCA ST,8
3525, NORFOLK ST at BLUE HILL AV,8
3526, HYDE PARK AV at METROPOLITAN,8
3527,250 CAMBRIDGE ST,8
3528,786 BOYLSTON ST,8
3529,47 SAVIN HILL AV,8
3530, MORTON ST at THEODORE ST,8
3531,0 SHAWMUT AV,8
3532, BLUE HILL AV at LAWRENCE ST,8
3533, QUINCY ST at ADAMS ST,8
3534,120 L ST,8
3535,0 ELM HILL AV at CRAWFORD ST,8
3536,0 CONGRESS ST at NORTH ST,8
3537, HAMPDEN ST at GEORGE ST,8
3538,00 S CHARLAME TR,8
3539, LANDOR RD at LESTON ST,8
3540,26 BOSTON ST,8
3541, KEEGAN ST,8
3542,43  DRAPER ST,8
3543,35 WASHINGTON ST,8
3544, JOSEPH ST at BRENT ST,7
3545,41 WEYBOSSET ST,7
3546, MORTON ST at LORNA RD,7
3547, W COTTAGE ST,7
3548, WARREN ST at ROCKVILLE PK,7
3549, GENEVA ST,7
3550,00 FIDELIS WY,7
3551,350 BLUE HILL AV,7
3552,0 HOMESTEAD ST,7
3553,0 COURT ST at COURT SQ,7
3554, CHATHAM RW,7
3555,164 SEAVER ST,7
3556,331 NEWBURY ST,7
3557,12 LEROY ST,7
3558,10 VESTA RD,7
3559,302 WALNUT AV,7
3560, EUSTIS ST at BETHUNE ST,7
3561, HIGHLAND ST at MARCELLA ST,7
3562,00 WASHINGTON ST at MELNEA CAS,7
3563, GENEVA AV at CORONA ST,7
3564, CORONA ST at GENEVA AV,7
3565,60 CEDAR ST,7
3566, HENRY ST at MAVERICK SQ,7
3567,55 NAVARRE ST,7
3568,0 STUART ST,7
3569, COLUMBUS AV at WELD AV,7
3570, COPELAND ST at MORELAND ST,7
3571,0 PARKER ST at GURNEY ST,7
3572,0 BOSTON ST,7
3573,0 ASHMONT ST at DORCHESTER AV,7
3574, KNEELAND ST at WASHINGTON ST,7
3575,0 CHATHAM ST,7
3576, WAYNE ST,7
3577,00 ST CYPRIANS PL,7
3578, MONUMENT SQ,7
3579,114 MT PLEASANT AV,7
3580,0 ACADEMY RD,7
3581, CATAWBA ST,7
3582, SELDEN ST at MORTON ST,7
3583, ALMONT ST at WALK HILL ST,7
3584,618 SHAWMUT ST,7
3585,0 DUDLEY ST at FOLSOM ST,7
3586,207 NORFOLK ST,7
3587, CROWELL ST at NORFOLK ST,7
3588, HOWARD AV at CUNNINGHAM ST,7
3589,97 PETERBOROUGH ST,7
3590,165 TREMONT ST,7
3591, HAMPDEN ST at MELNEA CASS BL,7
3592, PORTER ST at BENNINGTON ST,7
3593,78 ROMSEY ST,7
3594, DUNBAR AV,7
3595, BIRD ST,7
3596,25 LEYLAND ST,7
3597,83 CHURCH ST,7
3598,7 BAKERSFIELD ST,7
3599, GREENBRIER ST at BOWDOIN ST,7
3600,00 TALBOT AV at WASHINGTON ST,7
3601,320 TALBOT AV,7
3602, WESTVILLE ST at IOWA ST,7
3603,95 BERKELEY ST,7
3604,81 ESSEX ST,7
3605, AVILA RD,7
3606,2 BROWNING AV,7
3607, QUINCY ST at DRAYTON AV,7
3608,0 BLUE HILL AV at MAYWOOD ST,7
3609,37 BAKERSFIELD ST,7
3610,0 MARCELLA ST,7
3611, SEAVER ST at WALNUT ST,7
3612,00 STANWOOD ST at COLUMBIA RD,7
3613,234 DUDLEY ST,7
3614,23 HUMPHREYS ST,7
3615,25 MCDONOUGH WY,7
3616,266 BOWDOIN ST,7
3617,57 CLIFTON ST,7
3618,186 DUDLEY ST,7
3619,150 MERIDIAN ST,7
3620,235 W BROADWAY,7
3621,0 NEW ENGLAND AV at TALBOT AV,7
3622,397 TALBOT AV,7
3623, WASHINGTON ST at KENBERMA RD,7
3624, COLUMBIA RD at SUPPLE RD,7
3625,100 NIGHTINGALE ST,7
3626,690 CUMMINS HY,7
3627,00 WALNUT at KING BL,7
3628,52 MONTEBELLO RD,7
3629,41 CARNEY CT,7
3630,25 COREY ST,7
3631,37 COPELAND ST,7
3632,17 GEORGE ST,7
3633, MT PLEASANT AV at DUDLEY ST,7
3634,39 DALTON ST,7
3635,1314 BLUE HILL AV,7
3636,67 ELM HILL AV,7
3637, WALNUT PK at WALNUT AV,7
3638,76 ROCKLAND ST,7
3639,14 MONUMENT SQ,7
3640, CHARLAME PL,7
3641, CRESTON ST at BLUE HILL AV,7
3642,0 TREMONT ST at PARKER ST,7
3643,0 TALBOT AV at WASHINGTON ST,7
3644,0 MAIN ST at W SCHOOL ST,7
3645,122 COTTAGE ST,7
3646, ROSE GARDEN CR,7
3647,93 WHITFIELD ST,7
3648, WILLOWWOOD ST at WINSTON RD,7
3649,12 LAVAL ST,7
3650,0 CHARLAME ST,7
3651,1458 BLUE HILL AV,7
3652,0 DEWEY ST at BLUE HILL AV,7
3653,146 TREMONT ST,7
3654, TRULL ST at GLEN ST,7
3655, TREMONT ST at MASSACHUSETTS A,7
3656,19 RILL ST,7
3657,0 E BROADWAY,7
3658,2 STERLING SQ,7
3659, MCLELLAN ST at BRADSHAW ST,7
3660, BICKFORD ST,7
3661,20 WASHINGTON ST,7
3662,600 COLUMBIA RD,7
3663,5 BROOKFORD ST,7
3664,40 WAYLAND ST,7
3665, EDEN ST,7
3666, MILDRED AV at BABSON ST,7
3667,0 HAROLD ST,7
3668, WASHINGTON ST at W NEWTON ST,7
3669,110 NEWBURY ST,7
3670, GREENBRIER ST at DAKOTA ST,7
3671,0 D ST at W 4TH ST,7
3672, HORAN WY,7
3673,100 CRAWFORD ST,7
3674, ABBOTTSFORD ST,7
3675,68 N BEACON ST,7
3676,0 BLUE HILL AV at FAYSTON ST,7
3677, BROOKFORD ST,7
3678,36 STRATTON ST,7
3679, WOOLSON ST at NORFOLK ST,7
3680,0 CASTLEGATE RD at NORMANDY ST,7
3681,0 WARREN ST at ELM HILL AV,7
3682,0 HANOVER ST at PRINCE ST,7
3683,628 DUDLEY ST,7
3684, DUDLEY ST at DUDLEY TR,7
3685,80 BLUE HILL AV,7
3686,3137 WASHINGTON ST,7
3687,349 WASHINGTON ST,7
3688, WOODROW AV at WILLOWWOOD ST,7
3689,3-4 DALESSIO CT,7
3690,92 MONUMENT ST,7
3691,88 WINTHROP ST,7
3692,10 CARNEY CT,7
3693,0 WARREN ST at WAVERLY ST,7
3694,155 EUSTIS ST,7
3695, TALBOT AV at HARVARD ST,7
3696,121 BUNKER HILL ST,7
3697, COLUMBUS AV at MASSACHUSETTS,7
3698,1926 COLUMBUS AV,7
3699,0 CLIFFORD ST,7
3700,0 ATLANTIC AV,7
3701,354 GENEVA AV,7
3702,534 DUDLEY ST,7
3703,40 SLAYTON WY,7
3704,0 DUDLEY ST at MONADNOCK ST,7
3705, BROOKLEDGE ST at ELM HILL AV,7
3706,0 BLUE HILL AV at WOODROW AV,7
3707,20-30 STRATTON ST,7
3708,31 AUSTIN ST,7
3709, LENOX ST at SHAWMUT ST,7
3710,45 HOLWORTHY ST,7
3711, BORDER ST at CENTRAL SQ,7
3712,96 NORMANDY ST,7
3713, SARATOGA ST at MERIDIAN ST,7
3714,00 PUBLIC ALLEY 435,7
3715,34 WOODWARD ST,7
3716,79 LENOX ST,7
3717,1 ST RICHARD ST,7
3718, WRENTHAM ST at BRUCE ST,7
3719, NORMANDY ST at OLDFIELDS RD,7
3720,0 BOSTON ST at COLUMBIA RD,7
3721, MORTON ST at HAVELOCK ST,7
3722,169 EUSTIS ST,7
3723,00 WARREN AV,7
3724, DUDLEY ST at SHIRLEY ST,7
3725,9 CAWFIELD ST,7
3726, DUDLEY ST at LANGDON ST,7
3727, VASSAR ST at WASHINGTON ST,7
3728,740 DUDLEY ST,7
3729,99 OCALLAGHAN WY,7
3730,425 HARRISON AV,7
3731,31 DUBOIS ST,7
3732,1129 HARRISON AV,7
3733, LAGRANGE ST at WASHINGTON ST,7
3734, WINTHROP ST at WARREN ST,7
3735, ADAMS ST at LEEDSVILLE ST,7
3736,242 E 9TH ST,7
3737,24 HANSBOROUGH ST,7
3738,168 CALLENDER ST,7
3739, BLUE HILL AV at WOODBINE ST,7
3740,951 HYDE PARK AV,7
3741,15 PARKER HILL AV,7
3742,782 MORTON ST,7
3743, ACADEMY RD at WEAVER WY,7
3744,101 WALDECK ST,7
3745, GUILD ST at WASHINGTON ST,7
3746,440 ARBORWAY,7
3747, MILLET ST at PARK ST,7
3748,130 WOODROW AV,7
3749,1 AV DE LAFAYETTE,7
3750,0 BEACON ST at CHARLES ST,7
3751,10 DITMUS CT,7
3752,0 CITY SQ,7
3753, MELVILLE AV at WALDECK ST,7
3754,0 CRAWFORD ST at WARREN ST,7
3755, SHAWMUT AV at WILLIAMS ST,7
3756, GURNEY ST at PARKER ST,7
3757, ADAMS ST at LYON ST,7
3758,19 E COTTAGE ST,7
3759,60 DEARBORN ST,7
3760,192 HILLSIDE ST,7
3761, DORCHESTER AV at EAST ST,7
3762, TRENTON ST at MARION ST,7
3763,34 HARTWELL ST,7
3764,1635 DORCHESTER AV,7
3765, ADAMS ST at WINTER ST,7
3766,00 OLD COLONY AV at PREBLE ST,7
3767, WASHINGTON ST at MYSTIC ST,7
3768,300 SEAVER ST,7
3769, MAVERICK ST,7
3770, ST ALPHONSUS ST,7
3771,0 TREMONT ST at WIGGLESWORTH S,7
3772,35 MORA ST,7
3773, HARVARD ST at DEERING RD,7
3774, BOYDEN ST at OAKHURST ST,7
3775, NORFOLK ST at MARSHFIELD ST,7
3776, TREMONT ST at W BROOKLINE ST,7
3777,12 GREENVILLE ST,7
3778, BLUE HILL AV at LAWRENCE AV,7
3779,41 WOODGATE ST,7
3780,35 BETHUNE ST,7
3781, SOUTH ST at POPLAR ST,7
3782,300 LONGWOOD AV,7
3783,15 WARDMAN RD,7
3784, BURKE ST at DORCHESTER ST,7
3785, BELMORE TR,7
3786,00 MORTON ST at BLUE HILL AV,7
3787, DITSON ST at WESTVILLE ST,7
3788, MORA ST at WASHINGTON ST,7
3789,442 TALBOT AV,7
3790,615 SHAWMUT AV,7
3791,0 MASON ST,7
3792,791 TREMONT ST,7
3793, SARGENTS WF,7
3794, W BROOKLINE ST at SAN JUAN ST,7
3795,160 WALDEMAR AV,7
3796,129 WALFORD WY,7
3797, WELLES AV at TALBOT AV,7
3798,109 DARTMOUTH ST,7
3799,24 BISHOP ST,7
3800,0 ESSEX ST at KINGSTON ST,7
3801, CENTRE ST at FORBES ST,7
3802, BULLARD ST,7
3803,0 ALLSTATE RD at SOUTHAMPTON S,7
3804,64 NEWFIELD ST,7
3805,0 HAYWARD PL,7
3806,00 ISLINGTON ST,7
3807,808 TREMONT ST,7
3808, DEVON ST at VAUGHAN AV,7
3809, SAN JUAN ST at SHAWMUT AV,7
3810,00 CONDOR ST at MERIDIAN ST,7
3811, SHAWMUT AV at W BROOKLINE ST,7
3812,0 SOUTH ST at BEACH ST,7
3813,70 HARVARD ST,7
3814, FOREST HILLS ST at WILLIAMS S,7
3815,35 HAMMOND ST,7
