,Unique_Values,Value_Counts
1336,FLEETWOOD 4 DOOR,1
1337,AVIA,1
1338,860,1
1339,ALTI,1
1340, HATCH,1
1341,MAXIMA-SEDAN,1
1342,SUZUKI,1
1343,QX4,1
1344,S281,1
1345,ES 4DR,1
1346,"R, 6",1
1347,PROBE,1
1348,2 D,1
1349,NY,1
1350,NEW YORK,1
1351,528X1,1
1352,COLORADO,1
1353,PASSPORT,1
1354,470,1
1355,TOWN  CAR,1
1356,STWAS,1
1357,C320,1
1358,MADISON PARK,1
1359,"P, V",1
1360,330CL,1
1361,CARROLA,1
1362,UITILTY,1
1363,"CROWN VIC,",1
1364,OD,1
1365,CARVAN,1
1366,300M,1
1367,4 DOOR 328XI,1
1368,3 DOOR,1
1369,745LI,1
1370,ALTIMA4DR,1
1371,GENUINE MOPED,1
1372,TAV,1
1373,MAXIMA 4 DOOR,1
1374,LV6,1
1375,X-TYPE,1
1376,ALTIMA-4DR,1
1377,AZ U HAUL,1
1378,S550,1
1379,4DR-328,1
1380,FVS,1
1381,  DR,1
1382,FOCUS-SEDAN,1
1383,BLAZER-SUV,1
1384,TRAILBLAZ,1
1385,4DR FOCUS,1
1386,"1500P, U",1
1387,ALTIMA-PURPLE,1
1388,WDR,1
1389,HBACK,1
1390,CADILAC,1
1391,SABRE,1
1392,ML550,1
1393,MINIUM,1
1394,BONNEVILLE,1
1395,4XFV30,1
1396,ACCOR,1
1397,EXPLORER UTIL,1
1398,SONATO,1
1399,PONTIC,1
1400,4 DDR,1
1401,TOW,1
1402,GR MARQUIS,1
1403,YARIS SEDAN,1
1404,LXI,1
1405,ACIFRICA,1
1406,CK80,1
1407,MAXIAM,1
1408,330CI,1
1409,CAMARO COUPE,1
1410,CRV SUV,1
1411,RAM TRUCK,1
1412,YUKAN,1
1413,SANY SCOOTER,1
1414,RANG ROVER,1
1415,2012,1
1416,SCOTTER,1
1417,S500,1
1418,CARAVAN  (PURPLE),1
1419,EL CAMINO,1
1420, 4 DR,1
1421,ECONOLINE,1
1422,SEDAN-4DR,1
1423,ACCSED,1
1424,LABORER,1
1425,RX330,1
1426,ODYESEE,1
1427,WASOW,1
1428,SIAWA,1
1429,TOWN &COUNTRY,1
1430,TOWN & COUNTRY,1
1431,H2X200,1
1432,SUN,1
1433,F150  PU,1
1434,ESCAAPE,1
1435,SKYLINE,1
1436,MOTC,1
1437,CROWN VICTORIA,1
1438,4 DR ESCORT,1
1439,95,1
1440,EDAN,1
1441,SADAN,1
1442,ST WAGAON,1
1443,STRUTUS,1
1444,NAV,1
1445,CHARCHER,1
1446,COUPLE,1
1447,399,1
1448,GRND CHEROKEE,1
1449,GRAND CH,1
1450,AVELANCH,1
1451,MAXINA,1
1452,4 DOOR (MODEL: CAMRY),1
1453,A4 WAGON,1
1454,5500,1
1455,RED SCHWINN BICYCLE,1
1456,ACCORD-94,1
1457,BRAND PRIX,1
1458,Q,1
1459,UTILY,1
1460,TAURES,1
1461,ATLIMA,1
1462,GRAND,1
1463,TRUCK X5,1
1464,F150 PU,1
1465,3702,1
1466,F250,1
1467,EASCAPE-SUV,1
1468,"4DR, 325I",1
1469,ICECREAM TRUCK,1
1470,SUV-4DR,1
1471,IMPACT,1
1472,UTILI,1
1473,"P,  U",1
1474,GRAND CHE,1
1475,MILLEN,1
1476,STA WA,1
1477,A-4,1
1478,BMW 325,1
1479,UTLIITY,1
1480,MINIBKIE,1
1481,330C1,1
1482,MOUNTIAN,1
1483,VAM,1
1484,ELDORADO,1
1485,SWAGON,1
1486,TOUREG,1
1487,PASSEO,1
1488,FX 35 SUV,1
1489,4 DRS,1
1490,535SI,1
1491,"BIKE, SCOOTER",1
1492,GT-R,1
1493,CVAN,1
1494,GLANT,1
1495,REGAN,1
1496,G-6,1
1497,WANGLER,1
1498,PT CRUISER  PURPLE,1
1499,4 DRIVE,1
1500,EXPI,1
1501,SENTRE,1
1502,GMARQUIS,1
1503,A6 SEDAN,1
1504,2DR CONVT,1
1505,PACIFICAL,1
1506,RED BICYCLE,1
1507,HONDA RUCKUS,1
1508,4DRGG,1
1509,SUV TAHOE,1
1510,HIGLANDER,1
1511,IS200,1
1512,S420,1
1513,ALTMA,1
1514,4 DR FOCUS,1
1515,SRATUS,1
1516,767MY7,1
1517,4 DOOR`,1
1518,ELANT,1
1519,SONATE,1
1520,"CAM, 4DR",1
1521,VTIL,1
1522,RAPTOR,1
1523,SC2,1
1524,MATRIC Q,1
1525,SCION HATCH,1
