,Unique_Values,Value_Counts
16692,"BLACK AND RED JACKET, JEANS",1
16693,"ORANGE POLO SHIRT, JEANS",1
16694,"PJ PANTS, GREY HOODIE",1
16695,"ORANGE, BLACK, WHITE SHIRT, BLACK PANTS",1
16696,"WHITE, BLUE PLAID SHIRT, NO PANTS",1
16697,"GREEN BACKPACK, BLACK JACKET, BLUE JEANS",1
16698,"WHITE SWEARSHIRT, BLACK SWEATPANTS",1
16699,"GREY CAMO HOOIDE, GREY PANTS, BLACK AND ORANGE SNEAKERS",1
16700,"DK GREY SWEATPANTS, ,  GRAY AND BLACK NORTHFACE, GREY SNEAKERS",1
16701,BLACK AND WHITE SKORT,1
16702,"DARK BLUE HOODIE WITH DESIGN, DARK JEANS, BLACK SNEAKERS",1
16703,"RED SHIRT, HAT, BLACK JEANS",1
16704,"DREDS, BLACK NORTHFACE, BLUE JEANS",1
16705,"BLUE PANTS, BLUE BATHROBE",1
16706,"TAN PANTS, BLUE VEST, GREY HOODIE, GREY NIKE SNEAKERS",1
16707,"RED VEST, WHITE T-SHIRT, BLACK AND BLUE PANTS",1
16708,BLACK HOODIE COAT,1
16709,"BLACKHAWKES HAT, BLACK SHIRT, CAMO SHORTS, BLACK SNEAKERS",1
16710,"PATRIOTS HAT, WHITE T, KHAKI SHORTS",1
16711,"GREEN CAP, BLACK COAT, BLACK PANTS, BLACK SHOES",1
16712,"BLUE HOODIE, BLACK PANTS, BLACK HAT, BROWN SHOES",1
16713,"BLACKJACKET, WHITE TIGHTS W, RED DESIGN, BLACK BOOTS",1
16714,"BLACK SWEATCOAT, GREY SWEATPANTS",1
16715,WAVES CAR WASH T-SHIRT,1
16716,"BLACK SWTER W, WHITE SPOTS, BLACK PANTS",1
16717,"BLACK CELTICS HAT, WHITEE T-SHIRT, BLUE JEANS",1
16718,"BLACK BOOTS, BLUE JEANS, GREEN TANK TOP, SWEATER BLACK JACKET",1
16719,BLACK SHIRT JANS SHORTS,1
16720,"WHITE T-SHIRT,BLACK PANTS,SANDALS",1
16721,"BLUE SHIRT,BLACK PANTS,BLACK SNEAKS",1
16722,"BLUE WHITE POLO, BLUE JEANS, PURPLE SNEAKERS",1
16723,"GREEN, BLUE STRIPED POLO, JEANS",1
16724,"RED, BLACK FLANNEL, BLACK JACKET, BLACK JEANS",1
16725,"RED, WHITE CAP, BLACK JACKET, BLUE JEANS, BROWN SNEAKERS",1
16726,RED & WHITE STRIPED POLO SHIRT AND TAN SHORTS,1
16727,GREY HOODIE W 3 ON BACK BLUE JEANS,1
16728,GREYHATBLACKLADESSWEATSHIRT BLUEJEANS WHITE SNEAKERS,1
16729,GRAY HOODIE SWEATPANTS,1
16730,"BLUE LONG  SLEEVE T, BLUE JEANS",1
16731,"BLACK JACKET, GREY SHIRT, JEANS, BLUE SNKERS",1
16732,"GREY JACKET, BLACK SHIRT, BLUE JEANS, BLACK BOOTS",1
16733,"BLACK SHIRT, BLACK SWEATPANTS, BLACK AND GRAY NIKES",1
16734,GREY SWEATPANTS RED JACKET KBLUE HOODIE,1
16735,"BLUE WOOLIE, BLACK HOODIE, ARMY PANTS",1
16736,"BLACK SHIRT, RED PANTS, SLIPPERS",1
16737,"SWEATSHIRT, JEANS, RED SNEAKERS",1
16738,"BLUE LONG SLEVE SHIRT, BLACK PANTS, BLACK SNEAKERS",1
16739,"GREY SWEATER, GRAY JEANS, BLACK SNEAKERS",1
16740,"WHITE SNEAKERS, BLACK HAT, BLUE FLOWERED SHIRT, BLUE JEANS",1
16741,"BLACK DOO RAG,BLACK JACKET,BLUE JEANS,RED SNEAKERS",1
16742,"BLUE JEANS, WHITE TANKTOP, BLACK, RED B HAT",1
16743,"DARK HOODIE, LIGHT KHAKI PANTS",1
16744,"GREY  HOODIE, BLACK JEANS",1
16745,"BLUE WHITE HOODIE JACKET, BLUE JEANS",1
16746,"RED T-SHIRT, GREY SWEATPANTS, SILVE BIKE",1
16747,"RED, BLACK HAT, RED, BLACK POLO, BLUE JEANS",1
16748,"WHITE BLACK LHAT, BLACK T-SHIRT, BLACK SHORTS",1
16749,"JEANS, LY BLUE SHIRT",1
16750,BLACK SOXHAT GRAY ZIPSWEATSHIRT BLACKJEANS,1
16751,GREY TEE SHIRTR BLUEJEANS,1
16752,"BLUE JEANS, WHITE LONG SLEVE T-SHIRT",1
16753,"BLUE HAT, WHITE SHIRT, GREY JEANS, GREY SWEATS",1
16754,"BLACK KINGS HAT, BLACK T-SHIRT, GREY SWEATPANTS",1
16755,"RED,  BLACK AHT, RED SWEATSHIRT, BLUE JEANS",1
16756,BLACK REEBOK SWEATSUIT BROWNSHORTS SNEAKERS,1
16757,"BLACK LEATHER JACKET, BLACK SHORTS",1
16758,"GREEN SWEATER, BLACK PANTS, BLACK SNEAKERS",1
16759,"BLACK HAT, HJOODY, BLUE JEANS",1
16760,"GREY LON SLEEVE SHIRT, BLUE JEANS, BLACK SNEAKERS",1
16761,"BLACK HAWK B HAT, BLACK SWEATER, BLACK JEANS",1
16762,"MILITARY F SWEATER, BLUE JEANS, GREY SNEAKERS",1
16763,"WHITE TANK TOP, LBUEJEANS",1
16764,"BLUE HOODIE, CARGO SHORTS, BLACK RED SNEAKERS, BRAIDS",1
16765,BLACK T-SHIRT  GRAY PANTS,1
16766,BLUE PATRIOTS  T-SHIRT WHITEE-BLACK SHORTS,1
16767,"GREY SHIRT, JEANS SHORTS",1
16768,CELTIC HAT GREEN ZIP SWEATSHIRT BLUE JEANS,1
16769,"BLUE, GREEN SHIRT BLUE SKIRT",1
16770,"BROWN, WHITE SHIRT, BLUE JEANS, BLACK SNEAKERS",1
16771,BLACK T-SHIRT BLACK CARGO PANTS REDSNEAKERS,1
16772,"WHITE T-SHIRT BLACK,  WHITE SWEAT PANTS",1
16773,"BLUE, YELLOW STRIPED POLO, BLUE JEANS, WHITE SNEAKERS",1
16774,GREY SWEATPANTS GREY T-SHIRT,1
16775,"BRAIDS, WHITE T-SHIRT, CAMO SHORTS",1
16776,"WHITE T-SHIRT, GREYEPANTS, GREY SNEAKERS",1
16777,"WHITE T-SHIRT, PLAID SHORTS, NIKE SNKERS, BLACK BCKPACK",1
16778,BLUEBOTNONDOWNBLUEJEANSTAN WORKBOOTS,1
16779,"BLACK SHORTS, BLACK SNEAKERS, GREY T-SHIRT, RED NIKE SWOOSH",1
16780,"GREY T, LBUEJEANS",1
16781,"GREEN T, GREY HOODIE, BLUE JEANS, GREY BACKPACK",1
16782,"DK HOODIE, GREY SPANDEX PANTS",1
16783,GREY T-SHIRT CAMO SHORTS,1
16784,"BLUE SWEATSHIRT, WHITE T-SHIRT, BLUE JEANS, GREY SNEAKERS",1
16785,"BLACK BASEBALL HAT 23, GREY HOODIE W,  HORIZONTAL BLUE STRIPES, GREY SWEATS",1
16786,"LONG BRAIDS, BLACK T-SHIRT, BLUEJEANS",1
16787,"WHITE SHIRT, JEAN CAP, BLUE SHORTS",1
16788,"BLACK HOODIE, BLACK SHORTS, CONSTRUCTION BOOTS",1
16789,"GREY NIKE HOODIE, DARK GREY RED PANTS",1
16790,"GREY SWEATSHIRT,BLUE JEANS,BLACK SHOES",1
16791,"MULTI-COLORED SNEAKER, BLACK SWEATPANTS, WRIST TATTOOS, CAMO JACKET",1
16792,"BLACK ADIDIAS COAT, DARK JEANS",1
16793,"WHITE T, BLACK CAP, DARK JEANS",1
16794,"BLACK FLEECE, WHITE T, CAMO PANTS, BLUE BOOTS",1
16795,BLACKHOOD NIKE LIT STRIPED POLO BLUE JEAN SHORTS,1
16796,"RED SOX CAP, GREEN BACKPACK, ORANGE PLAID SHIRT, JEANS, WHITE SNEAKERS",1
16797,GRAY WORK PANTS BLACK BOOTS BLUE SWEATSHIRT,1
16798,"LIGHT BLUE SWEATSHIRT, TAN PANTS, WHITE SNEAKERS",1
16799,"BLUE JACKET, RED T-SHIRT, BLACK ADIDAS, BLACK JEANS",1
16800,"BLACK JACKET, BLUE JEANS, BLACK RED SNEAKERS",1
16801,"TATTOOS UPPER ARM, WHITE TANK TOP, BLUE JEANS",1
16802,"BLUE T-SHIRT, BLUEJ EANS, WHITE SNEAKERS, BRAIDS",1
16803,"WEARING WHITE TANK TOP, PANTS AND SNEAKERS",1
16804,SKT WHITE COAT,1
16805,"WHITE T-SHIRT, BLUEJEANS, RED HAT",1
16806,"ARMY HAT, GREEN JACKET, BLUE JEANS, BLACK SHOES",1
16807,"BLACK, WH STRIPED SHIRT, BLACK LEGGINGS, BLUE BOOTS",1
16808,"BLACK CAP, GREY SWEATSUIT, BLACK SNEAKERS",1
16809,"BLACK ADIDAS HOODIE, BLACK PANTS",1
16810,"BLACK TRENCH COAT, BLACK PANTS, BLACK SHIRT, GREY FLEECE",1
16811,"LIGHT PURPLE POLO SHIRT, LIGHT BLUE JEANS, WHITE AIR FORCE ONE",1
16812,"PLAID BROWN SCARF, BLACK PANTS, BROWN BOOTS, BLUE COAT",1
16813,"SABRES HAT, WHITE T",1
16814,"DREADS, DARK GREY SHIRT, LIGHT GREY JEANS, BLACK SLIPPERS",1
16815,"GREY SWEATS, BLUE JACKET",1
16816,"WHITE HAT, WHITE SHIRT, KHAKI PANTS",1
16817,"BLUE HOODIE, BLUE JEANS, BROWN BOAT SHOES",1
16818,"LONG BRAIDED HAIR, WHITE T-SHIRT, BLUE JEANS, BLACK SNEAKERS",1
16819,BLUE JEANS AND NO SHIRT,1
16820,"OLIVE GREEN HOODIE, BLACK SHORTS, SANDALS",1
16821,"STRIPED SHIRT, BLACK JEANS",1
16822,"BLACK BUBBLE JACKET, GRAY HOODIE, BB HAT",1
16823,"BLACK T-SHIRT, KHAKI COLORED CARGO PANTS",1
16824,"GREY LONG SLEEVE MED SOX TEE, BLUE JEANS",1
16825,GREY SHIRT BLUE JEANS WHITYE SNEAKERS,1
16826,"GREY TEE, BROWN TAN SHORTS",1
16827,GRAY POLO SHIRT GREY JEANS,1
16828,"REC TEE, GREY SWEATS",1
16829,"BLACK SNEAKERS, BLUE JEANS, GREY RAIN COAT",1
16830,GREY T-SHIRT LEOPARDPRITPANTSBLACK SNEAKERS,1
16831,"GREY TEE, BLACK SHORTS",1
16832,"WHITE SHIRT,ORANGE BLUE SHORTS",1
16833,"BLACK DOODIE, JEAN JACKETBLUE JEANS",1
16834,"BLUE EARBUDS,BLACK HAT, LT PANTS",1
16835,WHITE T-SHIRT WHITE SHORTS GREYYELLOWSNEAKERS,1
16836,BLUESHIRTCARGOPANTSBROWNNIKES,1
16837,"GRAY TANK TOP,TAN SHORTS",1
16838,RED SHIRT GRAYHATCAMOSHORTSBLUESNEAKERS,1
16839,"JEANS, BLACK TEE SHIRT",1
16840,"RED NIKE SWEATSHIRT, BLACK JEANS, BLACK SNEAKERS",1
16841,"RED, BLACK HAT,BLACK SHIRT,BLACK PANTS",1
16842,MAROONHARVARDHOODIETANPANTSBLACKSNEAKERS,1
16843,"BLACK, PINK HOODIE, OINK SCARF, BLUE JEANS, BLACK, PIN BOOTS",1
16844,"GREY HOODIE, GREEN FATIGUE PANTS, TAN, RED SNEAKERS",1
16845,"BLUE JEANS, POLO BLACK SWEATSHIRT",1
16846,"WHITE TOP, WHITE SHORTS",1
16847,"RED SHIRT, PLAID SORTS",1
16848,"REACH COLORED SHIRT, WHITE PANTS",1
16849,MAROONPOLOSHIRTTTTBLUEJEANSREDSNEAKERS,1
16850,"BLACK+YELLOW UPS SHIRT, TAN SHORTS",1
16851,"BRUINS CAP, BLACK T-SHIRT, JEANS",1
16852,"GREEN HOODIE, BLUE JEAN SHORTS, BLACK SNEAKERS",1
16853,"SNEAKERS, BLUE SWEATPANTS, BLACK SHIRT & VEST",1
16854,"GREY JIFFY LUBE SHIRT, GREY PANTS",1
16855,"BLACK T-SHIRT, TAN PANTS, BLACK, WHITE SNEAKERS",1
16856,"WHITE D, D CAP, RED SHIRT,BLUE SHORTS",1
16857,"GREEN SHIRT,BLUE SHORTS",1
16858,"BLUE RED SOX SHIRT,BLUE JEANS",1
16859,"BLUE JEANS SHORTS,BLACK SHIRT",1
16860,"RED POLO SHIRT,BLACK SHORTS",1
16861,"BLACK TOP, JEANS, BLACK SHOES",1
16862,BLUE SHIRT TAN JEANS BLACK SHOES,1
16863,BLACK SWEATER KAKHI PANTS BLACK SNEAKERS,1
16864,"BLACK HAT BLACK HOODIE, BLACK PANTS BLACK SNEAKERS",1
16865,"BLUE+BLACK HAT, GRAY HOODIE, BLUE SWEAT PANTS",1
16866,"BLACK CAP HEAT, BLACK T-SHIRT,BLACK SHORTS, BLACK, EHT RED SNEAKERS",1
16867,"GREY T-SHIRT, GREY SWEATPANTS, WHITE SNEAKERS,",1
16868,"BLACK T-SHIRT, ARMY SHORTS, BLACK SNEAKERS",1
16869,"BLACK TOP, TAN SHORTS",1
16870,"BLUE JEANS, STRIPE DRESS SHIRT",1
16871,"SHORT SLEEVE BLUE BUTTON DOWN SHIRT, BLUE JEANS",1
16872,"JEAN SHORTS, BLUE TANK TOP,",1
16873,"RED BULLS CAP, RED, BLACK STRIPED SHIRT, BLUE JEANS",1
16874,"OVERSIZED LEATHER JACKET, GRAY HOODIE, BLUE JEANS",1
16875,"RED SOX JACKET, BLUE JEANS RED SNEAKERS",1
16876,"WHITE T-SIRT, PLAID SHORTS",1
16877,"BLACK HOODIE, TAN PANTS, GREY SNEAKERS",1
16878,GUCCI HAT,1
16879,"STRIPPED SHIRT, BLACK JEANS, TATTTOOS BOTH ARMS",1
16880,"BLACK COAT, BLACK PANTS W,  HOLES DOWN FRONT, BLACK BOOTS",1
16881,"GREEN CELTICS JERSEY, JEANS",1
16882,"WHITE T-SHIRT, BLUE JEANS, SILVER CROSS NECKLACE",1
16883,"BLUE, GREEN SHIRT, GRAY, GREEN FATIGUE PANTS, GRAY SNEAKERS",1
16884,GREY COAT BLACK SWEATPANTS BLACK SNEAKERS,1
16885,"BLACK, RED SHORTS, BLACK T, DU RAG",1
16886,BLACK T-SHIRT BLACK SHORTSGREYSNEAKERS,1
16887,"CELTICS, GRAY SWEATER, BLACK JEANS",1
16888,"WHITE T-SHIRT, JEANS, BLACK, RED SNEAKERS",1
16889,"BLUE JEANS, GREY SHIRT, BLACK HAT",1
16890,"BLACK SLEEVELESS TOP, PINK RIBBON BLACK JEANS",1
16891,"HEAT HAT, WHITE T-SHIRT, JEANS",1
16892,"RED HAT, RED SHIRT,BLUE PANTS",1
16893,"BLACK OBAMA TEE, BLACK JORDAN HAT, BLUE JEANS, BLACK SNEAKERS",1
16894,"BLUE GREY SWEATSHIRT HOODIE, BLUE JEANS, WT DEW RAG",1
16895,"BLACK T-SHIRT, JEANS BLACK BOOTS",1
16896,"BLACK T-SHIRT, BLACK PANTS, BROWN WORK BOOTS",1
16897,"WHITE T-SHIRT W RELIGIOUS PICTURES, HOUSTON ASTROS, CAP, JEANS, BOOTS",1
16898,"BLACK ZIP UP HOODIE, BLUE JEANS, BALL HAT",1
16899,WHITE SHORT,1
16900,"BUTTON DOWN SHIRT, TAN PANTS",1
16901,"BLUE HOODIE, BLACK COVERALLS",1
16902,"GOATEE, RED SHIRT, GREY SWEATPANTS",1
16903,BLUE TANK TOP  BLUE SHORTS,1
16904,"CHICAGO BULLS BALL CAP, TATTOO RIGHT FOREARM, BLACK SNEAKERS, BLUE JEANS, BLACK JAKCET",1
16905,"RED INDIAN BEADS, BROWN BOOTS, BLUE JEANS, MULTI COLORED SHIRT",1
16906,"GOATEE, GREYE SNEAKERS, BLUEJEANS,",1
16907,"BLACK JACKET, BLACK HOODED SWEATSHIRT, BLACK, WHITE HOODED SWEATSHIRT, GREY JEANS",1
16908,WHITEE&BLUE JACKET  BLUE JEANS WTE SHOES,1
16909,"BLACK SHORTS, WHITE T-SHIRT, HORNET",1
16910,"BLACK JACKET, BLUE SWEATER, BLUE JEANS, WHITE, RED SNEAKERS",1
16911,"BLACK, RED SHIRT, BLACK HAT & JACKET",1
16912,BLACK-RED CAP  WHITEE SHIRT  TAN PANTS,1
16913,BLUEJEANS WHITE SHIRT,1
16914,BLACK COAT BLACK SWEATER DEORA GREY PANTS,1
16915,"BLACKT-SHIRT, BLACK, GREY SHORT",1
16916,"NAVY BLY USA JACKET, BLY JEANS",1
16917,"RED, BLUE NORTHFACE- BLUE JEANS",1
16918,"GREY HOODIE, BLACK COAT",1
16919,"BLACK KNIT HAT, BROWN HOODED JACKET, BLUE JEANS",1
16920,"GREY, BLACK NORTHFACE, BLACK HOODIE, GREY SWEAT PANTS",1
16921,"BLUE JACKET, JEANS, BLUE HAT",1
16922,"HOOD HAT, GREY COAT",1
16923,"BEARD, LONG GOATEE, BRAIDS, GREY SWEATSHIRT, BLUE JEANS, GREY SNEAKERS",1
16924,"BLUE SNEAKS W,  RED LACES  BLUE JEANS  BLUE SHIRT",1
16925,"BULLS CAP, EARS PIERCED, BLACK SNEAKERS, LBUE JEANS, BLACK RED HOODIE",1
16926,"BLACK T-SHIRT, BLACK JEANS SHORTS",1
16927,"BEARD, WHITE BLUE JEANS, BLACK SNEAKERS",1
16928,"BEARD, BLACK SHIRT, BLUE JEANS, BLACK SNEAKERS",1
16929,TATTOO ON RIGHT UPPER ARM,1
16930,"BLACK JACKET, BLACKJEANS,",1
16931,"CAMOFLAGE SHORTS,BLACK SHIRT,BLACK SNEAKERS",1
16932,"WHITE T, GREYE SWEATS, WHITE SNEAKERS",1
16933,T-SHIRT- RED PJ'S,1
16934,"BLUE AND WHITE STRIPPED SHIRT, DARK VEST, JEANS",1
16935,"RED T-SHIRT, RED PLAID SHORTS",1
16936,"GREY HOODIE, BLUEJEANS, GREY RED SNEAKERS",1
16937,"BLACK T, BLUEJEANS, WHITE SNEAKERS",1
16938,"RED SHIRT, BROWN SHORTS, SANDALS",1
16939,"BLACK JACKET, GEY PANTS, BLACK AND WHITE SNEAKERS",1
16940,"BLACK STALKING CAP, BLACK JACKET, BLUE JEANS",1
16941,"GREY HOODIE, BLUE JEANS, LIGHT SHOES",1
16942,"GR SWEATSHIRT, WHITE T-SHIRT, GREY SNEAKERS",1
16943,"BROWN SCARF, BLACK COAT, BLACK JEANS",1
16944,"BLUE JEANS, BROWN SNEAKERS, RED JACKET, BROWN SWEATER, WHITE T-SHIRT",1
16945,"RED HOOD, BLACK JACKET, GREY PANTS",1
16946,BLACK LEATHER WHITE T BLACK PANTS,1
16947,"PINK SHIRT, BLUE JEANS, TAN BOOTS",1
16948,"GRAY SWEATPANTS GRAY HOODIE, BLACK COAT",1
16949,"BLACK STOCKING CAP, DARK JEANS",1
16950,"PURPLE SWEATER, KHAKI PANTS",1
16951,"BLUE HOODIE, GRAY SWT PANTS",1
16952,"DK PANTS, DK JACKET",1
16953,"GRAY HAT, BLACK COAT, BLUE JEANS, BLUE SWEATER",1
16954,"GREY COAT, CAMO PANTS, BROWN BOOTS",1
16955,"BROWN JACKET, BLACK JEANS, BLACK HAT",1
16956,"BLACK-T, BLACKHOODIE, BLACK NYLON CAP, GREY SWEAT PANTS",1
16957,"GREY S JACKET, BLACK SWEATS, WHITE SHIRT",1
16958,"DARK JEANS, BROWN BOOTS, DARK JACKET",1
16959,"TAN SWEATER, GREY PANTS, BLACK BOOTS",1
16960,"BLACK GUINESS TANK, CAMO PANTS",1
16961,"BLACK LEATHER JACKET,WHITE SNEAKERS,GREY SWEATPANTS,BLACK, GREEN KNIT CAP",1
16962,GREYE HOODIE,1
16963,"BROWN VEST, LBUE SHIRT, BLUE JEANS",1
16964,"RED HAT, BLACK JACKET, BLACK JEANS, RED SNEAKERS",1
16965,"JEANS, BLACK COAT, GREY HOODIE",1
16966,"BEARD, RED WHITE HAT, RED SWEATER, BLUE JEANS, GREEN BOOTS",1
16967,NAVY SWEATSHIRT BLACK JEANS,1
16968,JEANS-RED HOODIE-BLACK COAT-BLACK KNIT CAP,1
16969,"BLUE JEANS, BROWN BOOTS BLUE HATS GREY, BROWN STRIPPED SHIRT",1
16970,"RED HOODIE, GREY SWT PANTS, RED SNKERS",1
16971,"BLACK COAT, BLUE J EANS",1
16972,"BLUE JAYS CAP, BLACK HOODIE, BLACK PANTS",1
16973,"BLACK HOODIE, BLACK CALL CAP, BLACK PANTS",1
16974,"BLACK RED SOX CAP, BLUE J EANS BLACK JACKET BLUE HOODIE",1
16975,"BLUE JEANS, BLACK JACKET, WHITE TEE",1
16976,"TAN PANTS, BLUE, WHITE NIKES, GREY HOODED SWEATSHIRT",1
16977,"TAN CORD PANTS, BLACK COAT, ORANGE SWEATER, GREY, WHITE BOOTS",1
16978,"RED HOODIE-RED, WHITE UNIT CAP-BLUE, RED JACKET-JEANS",1
16979,"GREY TEE, BLUE JEANS, BLUE, WHITE SNEAKERS",1
16980,"BLUE, RED CHECKERED SHIRT, BLUE PANTS, BROWN BOOTS",1
16981,"BLACK HAT, SHIRT, WHITE JEANS, WHITE SNEAKERS",1
16982,"BLACK ADIDAS, BLUE JEANS, BLUE JACKET, PINK SCARF",1
16983,"RED&WHITE&BLUE TANK TOP, BLUE JEAN SHORTS",1
16984,"BLACK T-SHIRT, GREY CARGO PANTS",1
16985,"BLACK JACKET, LT COLORED PANTS",1
16986,"BLUE SNEAKERS, BLUE JEANS, BLUE JACKET",1
16987,"BLACK BOOTS, BLACK SKIRT, WHITE VEST",1
16988,"OLIVE GREEN JACKET, BLUE JEANS, TAN BOOTS",1
16989,"GREY JACKET, GREEN SHIRT, BLACK SWEATS PANTS, GREY SANDALS",1
16990,BLACK HAT BLACK SWEATSHIRT,1
16991,"BLACK 3, 4 JACKET, JEANS, BLACK SNEAKERS",1
16992,"GREEN JACKET, BLACK SHIRT, JEANS, GREY SNKERS",1
16993,"BLACK HAT, RED JACKET, BLUE HOODIE, BLUE JEANS",1
16994,"WHITE JACKET, BLACK DO RAG,",1
16995,"TAN JACKET, BLACK HOODIE, BLACK PANTS, CAMO BACKPACK",1
16996,"BLUE HAT, GREY HOODIE",1
16997,"BLUE HOODI, BLUE JEANS, TAN BOOTS",1
16998,"BLACK COAT, BLACK HOODIE, BLUE JEANS, TAN BOOTS",1
16999,"GREY HOODIE, SKINNY BLACK JEANS",1
17000,"BLACK PUFFY COAT, GREY SWTS, BLACK HAT",1
17001,"BLUE HAT, BLACK LEATHER COAT, BLUE JEANS",1
17002,"BLACK SHIRT, BLACK JEANS, BLACK CLOTHING, GOLD CHAIN",1
17003,"WHITE T-SHIRT, DK GREY SHORTS",1
17004,"BROWN COAT, TAN PANTS, WHITE SNEAKERS",1
17005,"GREY TANK TOP, BLACK SWEAT PANTS, BLACK, TEAL SNEAKERS",1
17006,"BLUE ZIP UP HOODIE, PINK, T-SHIRTJEAN SHORTSBLACK SKNERS",1
17007,"BLUE POLO T-SHIRT, KHAKI PANTS",1
17008,BLUEJEANS PINK T-SHIRT GREYSWEATSHIRT,1
17009,"KHAKI JACKET, BLUE RIPPED JEANS",1
17010,"BLAK SHORT,S GREENS SHORTS, GREY SHIRT",1
17011,"PATRIOTS KNITTED HAT, RED JACKET, BLUE JEANS, BLACK BOOTS",1
17012,BLACK SHIRTCAMOSHORTSBLACKSNEAKERS,1
17013,"BLACK FLORAL TOP, BLUE JEANS",1
17014,"BLACK T- SHIRT, TAN PANTS",1
17015,GREY T-SHIRT BLUEJEANSBLUEHAT,1
17016,"WHITE TANK TOP, LIGHT BLUE JEANS",1
17017,"RED SHIRT, BLUE PANTS, BROWN SHOES",1
17018,"GREYJACKET, JEANS",1
17019,"BLACK LEATHER JACKET, BLACK HAT, BLUE JEANS",1
17020,"BLACK WINTER HAT, BLCK JACKET, BLCK PANTS, RED, GREY SNEAKERS",1
17021,"BLACK HAT, WHITE S HIRT, BLUE JEANS",1
17022,"GOATEE, WHITE T-SHIRTS",1
17023,"BLACK NORTHFACE, WHITE JEANS, SNEAKERS",1
17024,DRESS COTHES,1
17025,"MARLINS HAT, BLACK JACKET, BLACK JEANS",1
17026,"BLUE & WHITE JACKET, BLUE JEANS, SNEAKERS WHITE",1
17027,"BASEBALL CAP HAWKS, BLACK JACKET, BLACK JEANS",1
17028,"BLACK PANTS, JACKET RED, GREY",1
17029,"GREY HAT, GREY HOODIE, GREY JEANS",1
17030,"STEELED CAP, RED SHIRT, JEANS",1
17031,"WHITE T-SHIRT, BASKETBALL SHIRTS",1
17032,"GREY TANK, RED SHORTS, RED HAT, RED SHOES",1
17033,"NO SHIRT, ANKLE BRACELET, BLUE SHORTS, WHITE SNEAKERS",1
17034,"BULLS HAT, BLACK T, LBUE JEAN SHORTS, BLACK SNEAKERS",1
17035,"GREY BUBBLE JACKET, BLUE JEANS",1
17036,"BLUE POLO, BLUE BLUE JEANS",1
17037,"BLACK HIGH HEEL SHOES, BLACK PANTS, BLACK LEATHER JACKET",1
17038,"BLUE JEANS, BLUESHIRT, GREY, WHITE SNEAKERS",1
17039,"RED, PUR SHIRT, SHORTS, PUR FLIPFLOP",1
17040,"WHITE BUTTON SHIRT, BLUE JEANS, BLACK SNEAKERS",1
17041,"ASTROS JACKET, BLACK , GRAY RED SOX HAT, BLUE JEANS",1
17042,"BLACK JEANS, HOODIE, KHAKI PANTS",1
17043,"BLACK JACKET, BLACK PANTS, BROWN SATCHEL",1
17044,"GREY BB CAP, BLACK JCT, LT BLUE SHIRT,GREY SWTS",1
17045,"GREY JACKET,WHITE HOODIE JEANS, BLACK SNKERS",1
17046,"BLACK HOODIE, BLACK COATW, DESIGN BACK, BLUE JEANS BLACK ADIDAS SNEAKERS W, RED LACES",1
17047,"BLACK HAT, GRAY JACKET, BLACK",1
17048,"BLUEJACKET, JEANS, BLACK T-SHIRT, GREY SNKERS",1
17049,"BLACK T-SHIRT, BLUE SHORTS, BLACK SNEAKLERS",1
17050,"ASTROS HAT, BLACK HOOD, GRAY SNEAKERS, BLACK JEANS",1
17051,"NAVY, RED TRACK JACKET, BLACK PANTS, BLACK & RED SNEAKERS",1
17052,DIRTY WHITE MUSCLE SHIRT DARK JEANS,1
17053,"BLACK JACKET, BLACK PANTS, BLACK HAT, BROWN GLOVES",1
17054,"BLUE, BLACK, ORANGE HAT, BLACK HOODIE, BLUE JEANS, RED SNEAKERS",1
17055,"BLUE PANTS W,  WHITE STRIPE & BLACK COAT",1
17056,BLUE HOODIE & WHITE SWEATPANTS & BLACK SHIRT,1
17057,BLUE SWTER,1
17058,"BLUE COAT, GREEN PANTS, BROWN SHOES",1
17059,"BLACK, LIGHT BLUE SNEAKERS, BLACK ZIP UP HOODIE, BLUE JEANS",1
17060,"RED SWEATER, RED BASEBALL HAT, BLUE JERSEY",1
17061,GREYTANKTOPREDSWEATSBLACKSNEAKERS,1
17062,"BLACK HAT RED FITCH SWEATSHIRT, BLUE JEANS",1
17063,"BLACK HAT, BLUE JACKET, BLACK JEANS",1
17064,"BLACK BEANIE, BLACK JACKET, GRAY SWEATPANTS",1
17065,"DARK JACKET, BALLCAP, SWEATPANTS",1
17066,"BLACK T-SHIRT, SWEATPANTS, WHITE, GREY SNEAKERS",1
17067,"RED, TAN OLAID SHIRT, BLACK RED SOX HAT, GREY JEANS, GREY JACKET",1
17068,"BLACK T-SHIRT, BLUE JEANS, GREEN JACKET, RED BACKPACK",1
17069,"NAVY PANTS, GRAY SHIRT",1
17070,"BROWN JACKET, GREY NIKE SWEATER, BRO KHAKIS",1
17071,"BLACK T-SHIRT, BLACK SHORTS, WHITE NIKE SNEAKERS",1
17072,"RED SHIRT, BLUE HOSPITAL PANTS, BROWN BOOTS",1
17073,"GREY HAT, GREY TANK TOP, BLACK JEANS",1
17074,GREEN T-SHIRT BLUE JEANS SLIPPERS,1
17075,"CHECKERED SHORTS, TANK TOP",1
17076,"BLACK HOODIES, BLACK SWEATPANTS, BLACK SNEAKERS",1
17077,"BLACK HOODIE, ARMY FATIGUE PANTS",1
17078,TOP W-T-SHIRT,1
