,Unique_Values,Value_Counts
1443,White Scooter,1
1444,convert,1
1445,C230K,1
1446,GS400,1
1447,seden,1
1448,CONCORDLX,1
1449,A6s/w,1
1450,RX300,1
1451,FROINTER,1
1452,VIP -Scooter,1
1453,ALTIMA SEDAN,1
1454,station wagan,1
1455,95 sedan,1
1456,EPLORER,1
1457,6350,1
1458,Accord coupe,1
1459,GRY,1
1460,coupe accord,1
1461,UTILITYY,1
1462,accord 2 dr,1
1463,RD,1
1464,GA,1
1465,cab,1
1466,530X1,1
1467,SCOOTER/TAOTAO,1
1468,DIRT BOKE,1
1469,doupe,1
1470,3.OCL,1
1471,OPTIM,1
1472,ODYSEY,1
1473,Acoord,1
1474,FOCUS-4DR,1
1475,CIVIL,1
1476,cougar,1
1477,MALIBU 4DR,1
1478,3.O CL,1
1479,MAXIMUS,1
1480,X TYPE,1
1481,HORIZN,1
1482,HORIZON,1
1483,p truck,1
1484,Century,1
1485,LS250,1
1486,4 dr SW,1
1487,SEDAN-M35,1
1488,lumina,1
1489,CONCORDE LX,1
1490,camry 4 dr,1
1491,h2,1
1492,PRISOM,1
1493,BREEZE,1
1494,300C,1
1495,utitlity,1
1496,Pck,1
1497,UNEMPLOYEE,1
1498,F150 P/U,1
1499,CUTLUSS,1
1500,versa,1
1501,Senata,1
1502,COROL,1
1503,catera,1
1504,accrd sedan,1
1505,JERDA,1
1506,LUM,1
1507,solaria,1
1508,scion 2 dr,1
1509,EVENGER,1
1510,LEBARON,1
1511,93 CONVT,1
1512,VPIL,1
1513,ROLVE,1
1514,UTIl,1
1515,PIAGGIP LT50,1
1516,utiility,1
1517,Taxi,1
1518,TERCEL,1
1519,ppick up,1
1520,Make: accord - Sedan,1
1521,E5330,1
1522,Sed,1
1523,"ACCORD, SEDAN",1
1524,protege,1
1525,S10,1
1526,l.s.,1
1527,4DR/SUV,1
1528,vAN,1
1529,ST. WAGON,1
1530,SCHOOTER,1
1531,Trav,1
1532,EXPOLRER,1
1533,tercel,1
1534,4pr,1
1535,TRAILER,1
1536,u-haul,1
1537,300c,1
1538,CRUZE/MOPED,1
1539,F378TK,1
1540,MALIB,1
1541,RAXL,1
1542,INFINITY,1
1543,ACCC,1
1544,gr chev,1
1545,240,1
1546,inteprid,1
1547,CHEROO,1
1548,EXPLORER- UTIL,1
1549,cnut,1
1550,528XI,1
1551,strat,1
1552,merc,1
1553,4dr  sedan,1
1554,G37X,1
1555,CAPR,1
1556,STATIONWAGAON,1
1557,TSK,1
1558,ML 320,1
1559,323CI,1
1560,F-150,1
1561,ECOVAN,1
1562,4012,1
1563,TIBURON,1
1564,Ion,1
1565,G35 - coupe,1
1566,TAO TAO,1
1567,FlT,1
1568,PA,1
1569,E3300,1
1570,SKYLINE,1
1571,LS400,1
1572,TAURUA,1
1573,TCK,1
1574,atl sedan,1
1575,2.3,1
1576,Centry,1
1577,STRUTUS,1
1578,Accord sedan,1
1579,4 R,1
1580,ESCAAPE,1
1581,f150,1
1582,2012,1
1583,S500,1
1584,Icecream Truck,1
1585,4XFV30,1
1586,RODEO,1
1587,YAMAHA,1
1588,SCION-2DR,1
1589,g37,1
1590,ACERO,1
1591,IMPALIA,1
1592,Yamaha,1
1593,j30,1
1594,visesi,1
1595,P TAURUS,1
1596,START,1
1597,MASERATI  4DR,1
1598,altima white,1
1599,Odysse,1
1600,4DRS,1
1601,outback,1
1602,INTERG,1
1603,SUZ,1
1604,32 cl,1
1605,mazda 3,1
1606,P/UP,1
1607,CLK430,1
1608,40 r,1
1609,SRDAN,1
1610,4DR SUV,1
1611,VOLK,1
1612,MINIBIKE,1
1613,SILVER,1
1614,EXPLOY,1
1615,5 DR,1
1616,bike,1
1617,hghlander,1
1618,CONVRT,1
1619,GENVINE MOPED,1
1620,SANTA FE,1
1621,ELANTR,1
1622,sedaN,1
1623,odessey,1
1624,oddessy,1
1625,TRAIL B,1
1626,uril,1
1627,Civic Coupe,1
1628,COPE,1
1629,CAPTIVA,1
1630,CAMPER,1
1631,GREEN BIKE,1
1632,JETTA SEDAN,1
1633,Utl,1
1634,yamaha-scooter,1
1635,TAYRUS,1
1636,2dr.,1
1637,Motorcycle,1
1638,4runner,1
1639,STAWA,1
1640,FRONTIES,1
1641,hatch back,1
1642,ML430,1
1643,VO6,1
1644,HATCH CIVIC,1
1645,Cutluss,1
1646,PACIFI,1
1647,637X,1
1648,Explorere,1
1649,44D,1
1650,SEDASN,1
1651,A3,1
1652,v70,1
1653,serdan,1
1654,express van,1
1655,escallade,1
1656,crown fic,1
1657,32CC,1
1658,cl,1
1659,ALT PASS,1
1660,GRAND P,1
1661,TT,1
1662,ESCALATE,1
1663,CONYT,1
1664,HARDY,1
1665,Carivan,1
1666,BR,1
1667,35DL,1
1668,ALTA-4DR,1
1669,clk430,1
1670,u haul,1
1671,rio,1
1672,INTEFRA,1
1673,QUALD,1
1674,GR. AM.,1
1675,ulitity,1
1676,WRANGLE,1
1677,COIPE,1
1678,Dorango,1
1679,EKPED,1
1680,ACH,1
1681,Mini van,1
1682,Mini,1
1683,charger/4dr,1
1684,MOUNTAINERR,1
1685,CJISDWN,1
1686,FI50,1
1687,74561,1
1688,DIRT,1
1689,NEON 4 DR,1
1690,RSX,1
1691,HUMMER,1
1692,sport,1
1693,mamima,1
1694,CRUISER,1
1695,ALRTIMA,1
1696,devil,1
1697,tahoe  s u v,1
1698,RENT A CENTRE VAN,1
1699,2 DR CIVIC,1
1700,NEON SEDAN,1
1701,envoy,1
1702,Ram,1
1703,4DR-MAXIMA,1
1704,7 SERIES,1
1705,7SERIES,1
1706,TAH,1
1707,E350 VAN,1
1708,Cheverolet,1
1709,M-van,1
1710,Sedam,1
1711,S550,1
1712,AZ U HAUL,1
1713,ES 4DR,1
1714,auro,1
1715,QX4,1
1716,AVEO,1
1717,CYCLE,1
1718,lasaber,1
1719,mack truck,1
1720,WAgon,1
1721,suzuki,1
1722,Prizim,1
1723,E250,1
1724,MONTERIO,1
1725,ACTIMA,1
1726,4DR CAMRY,1
1727,tribeca,1
1728,fvs,1
1729,SEDAN/ ESCAPE,1
1730,s60,1
1731,BIATCH,1
1732,2.2,1
1733,SEDNN,1
1734,util  yukon,1
1735,I30 SED,1
1736,SL400,1
1737,Edge,1
1738,sorento,1
1739,blue,1
1740,PATRIOT,1
1741,MASON,1
1742,MARQUIS,1
1743,CIVIC SW,1
1744,WRAGLER,1
1745,a4,1
1746,CABRIOLET,1
1747,CVIIC,1
1748,EXPD,1
1749,MAXIMA-SEDAN,1
1750,C220,1
1751,SCHWINN,1
1752,VANS,1
1753,940,1
1754,BLUE SCOOTER,1
1755,GALANT`,1
1756,ROUTAN,1
1757, HATCH,1
1758,ALTIMA 4 DR,1
1759,Alti,1
1760,860,1
1761,Avia,1
1762,Fleetwood 4 door,1
1763,Kawasaki,1
1764,lacrosse,1
1765,PASSENGER,1
1766,4DR-328,1
1767,  DR,1
1768,MR2,1
1769,P/V,1
1770,CARVAN,1
1771,OD,1
1772,"CROWN VIC,",1
1773,uitilty,1
1774,CARROLA,1
1775,330CL,1
1776,4-DR,1
1777,MADISON PARK,1
1778,4 Door 328xi,1
1779,C320,1
1780,STWAS,1
1781,town  car,1
1782,GRAND PRIX,1
1783,470,1
1784,pilot,1
1785,PASSPORT,1
1786,300M,1
1787,3 door,1
1788,528X1,1
1789,monte,1
1790,INTREP,1
1791,250,1
1792,ELIMENT,1
1793,MAN,1
1794,utillity,1
1795,LGTCM,1
1796,EDI,1
1797,COU[E,1
1798,745LI,1
1799,FIT,1
1800,TAV,1
1801,GENUINE MOPED,1
1802,grand Cher,1
1803,grand Cherokee,1
1804,P/u,1
1805,ALTIMA4DR,1
1806,colorado,1
1807,lesabr,1
1808,FOCUS-SEDAN,1
1809,HBACK,1
1810,SONATO,1
1811,EXPLORER UTIL,1
1812,accor,1
1813,BONNEVILLE,1
1814,MINIUM,1
1815,ML550,1
1816,SABRE,1
1817,ALTIMA-4DR,1
1818,4 ddr,1
1819,STRAT,1
1820,WDR,1
1821,ALTIMA-PURPLE,1
1822,1500p/u,1
1823,4DR FOCUS,1
1824,trailblaz,1
1825,BLAZER-SUV,1
1826,PONTIC,1
1827,tow,1
1828,utl,1
1829,MAXIMA 4 DOOR,1
1830,centry,1
1831,NEW YORK,1
1832,NY,1
1833,2 D,1
1834,CENTRY,1
1835,PROBE,1
1836,R/6,1
1837,Pick UP,1
1838,GR MARQUIS,1
1839,LV6,1
1840,suburban,1
1841,Hatch back,1
1842,X-TYPE,1
1843,CADILAC,1
1844,Arrio,1
1845,535i,1
1846,ENDEAVOR,1
1847,Town Car,1
1848,s4,1
1849,Continental,1
1850,scotter,1
1851,bus,1
1852,RANG ROVER,1
1853,SANY SCOOTER,1
1854,YUKAN,1
1855,RAM Truck,1
1856,CRV SUV,1
1857,COMMERCIAL,1
1858,Soul,1
1859,CAMARO COUPE,1
1860,SEPHIA,1
1861,330CI,1
1862,MAXIAM,1
1863,TUNDRA,1
1864,MOTC,1
1865,taxi,1
1866,aveo,1
1867,caravan  (purple),1
1868,TRUCK X5,1
1869,ODYESEE,1
1870,F150 PU,1
1871,F150  PU,1
1872,SUN,1
1873,H2X200,1
1874,Town & Country,1
1875,siawa,1
1876,Wasow,1
1877,RX330,1
1878,El CAMINO,1
1879,LABORER,1
1880,ACCSED,1
1881,SEDAN-4DR,1
1882,econoline,1
1883,econovan,1
1884,STA WAGON,1
1885, 4 DR,1
1886,MAXINA,1
1887,Sierra,1
1888,grand cherokee,1
1889,4 DR Escort,1
1890,NAV,1
1891,Optima,1
1892,4-DOOR,1
1893,ST WAGAON,1
1894,sadan,1
1895,EDAN,1
1896,9.5,1
1897,ACIFRICA,1
1898,COUPLE,1
1899,SELDEN,1
1900,Convt,1
1901,MALIBO,1
1902,mountaineer,1
1903,vhl,1
1904,NL350,1
1905,CABCHA,1
1906,CHARCHER,1
1907,399,1
1908,GRAND,1
1909,ACCORD-94,1
1910,Atlima,1
1911,taures,1
1912,4 Dr sw,1
1913,utily,1
1914,q,1
1915,brand prix,1
1916,Coup,1
1917,Red Schwinn Bicycle,1
1918,grnd cherokee,1
1919,5500,1
1920,A4 Wagon,1
1921,4 Door (Model: Camry),1
1922,AVELANCH,1
1923,crown victoria,1
1924,venza,1
1925,GRAND CH,1
1926,Conv,1
1927,CK80,1
1928,3702,1
1929,STA WA,1
1930,mountian,1
1931,330C1,1
1932,minibkie,1
1933,utliity,1
1934,coroll,1
1935,BMW 325,1
1936,A-4,1
1937,MILLEN,1
1938,acc,1
1939,GRAND CHE,1
1940,P/ U,1
1941,WGN,1
1942,UTILI,1
1943,IMPACT,1
1944,St. wag,1
1945,5 dr,1
1946,Seville,1
1947,VAM,1
1948,EASCAPE-SUV,1
1949,CVAN,1
1950,TAXI 407,1
1951,1493AN,1
1952,Yaris sedan,1
1953,S281,1
1954,LXI,1
1955,F250,1
1956,GLANT,1
1957,GT-R,1
1958,ELDORADO,1
1959,BIKE/SCOOTER,1
1960,535SI,1
1961,4 drs,1
1962,FX 35 SUV,1
1963,PASSEO,1
1964,TOUREG,1
1965,SWAGON,1
1966,SUV-4DR,1
1967,4DR/325I,1
1968,REGAN,1
1969,explorere,1
1970,IS200,1
1971,pt cruiser  PURPLE,1
1972,HIGLANDER,1
1973,SUV TAHOE,1
1974,4drgg,1
1975,HONDA RUCKUS,1
1976,Red Bicycle,1
1977,PACIFICAL,1
1978,Utic,1
1979,2DR CONVT,1
1980,A6 Sedan,1
1981,GMARQUIS,1
1982,SENTRE,1
1983,EXPI,1
1984,3.2tl,1
1985,4 Drive,1
1986,CUTLAS,1
1987,Liberty,1
1988,ALTMA,1
1989,4 DR FOCUS,1
1990,G-6,1
1991,WANGLER,1
1992,s420,1
1993,matric q,1
1994,SC2,1
1995,CONTINENTAL,1
1996,Raptor,1
1997,VTIL,1
1998,"CAM, 4DR",1
1999,Sonate,1
2000,ELANT,1
2001,4 DOOR`,1
2002,767MY7,1
2003,SRATUS,1
2004,GR CH,1
2005,SCION HATCH,1
